stage_history_id,opp_id,stage,entered_at,exited_at,days_in_stage
398,106,Qualification,2024-09-30T00:00:00,2024-10-20T00:00:00,20
399,106,Proposal,2024-10-20T00:00:00,,
400,107,Prospecting,2024-04-07T00:00:00,2024-04-19T00:00:00,12
401,107,Discovery,2024-04-19T00:00:00,,
402,108,Prospecting,2024-10-26T00:00:00,2024-11-02T00:00:00,7
403,108,Discovery,2024-11-02T00:00:00,2024-11-19T00:00:00,17
404,108,Qualification,2024-11-19T00:00:00,2024-12-02T00:00:00,13
405,108,Proposal,2024-12-02T00:00:00,2024-12-07T00:00:00,5
406,108,Negotiation,2024-12-07T00:00:00,2024-12-16T00:00:00,9
407,108,Closed Won,2024-12-16T00:00:00,2024-12-27T00:00:00,11
408,108,Closed Lost,2024-12-27T00:00:00,2024-12-27T00:00:00,0
409,109,Prospecting,2024-03-13T00:00:00,2024-03-26T00:00:00,13
410,109,Discovery,2024-03-26T00:00:00,2024-04-19T00:00:00,24
411,109,Qualification,2024-04-19T00:00:00,,
412,110,Prospecting,2022-08-18T00:00:00,2022-08-26T00:00:00,8
413,110,Discovery,2022-08-26T00:00:00,2022-10-05T00:00:00,40
414,110,Qualification,2022-10-05T00:00:00,2022-10-25T00:00:00,20
415,110,Proposal,2022-10-25T00:00:00,2022-11-06T00:00:00,12
416,110,Negotiation,2022-11-06T00:00:00,2022-12-17T00:00:00,41
417,110,Closed Won,2022-12-17T00:00:00,2022-12-17T00:00:00,0
418,111,Prospecting,2024-06-15T00:00:00,2024-06-26T00:00:00,11
419,111,Discovery,2024-06-26T00:00:00,,
420,112,Prospecting,2024-12-04T00:00:00,,
421,113,Prospecting,2024-09-21T00:00:00,2024-10-03T00:00:00,12
422,113,Discovery,2024-10-03T00:00:00,,
423,114,Prospecting,2023-11-11T00:00:00,2023-11-15T00:00:00,4
424,114,Discovery,2023-11-15T00:00:00,2023-12-09T00:00:00,24
425,114,Qualification,2023-12-09T00:00:00,,
426,115,Prospecting,2024-10-19T00:00:00,2024-10-27T00:00:00,8
427,115,Discovery,2024-10-27T00:00:00,2024-11-15T00:00:00,19
428,115,Qualification,2024-11-15T00:00:00,2024-12-01T00:00:00,16
429,115,Proposal,2024-12-01T00:00:00,,
430,116,Prospecting,2022-05-04T00:00:00,,
431,117,Prospecting,2023-03-03T00:00:00,,
432,118,Prospecting,2024-11-16T00:00:00,2024-11-26T00:00:00,10
433,118,Discovery,2024-11-26T00:00:00,2024-12-12T00:00:00,16
434,118,Qualification,2024-12-12T00:00:00,2024-12-24T00:00:00,12
435,118,Proposal,2024-12-24T00:00:00,,
436,66,Prospecting,2024-12-10T00:00:00,2024-12-21T00:00:00,11
437,66,Discovery,2024-12-21T00:00:00,,
438,120,Prospecting,2024-05-12T00:00:00,,
439,21,Prospecting,2023-10-04T00:00:00,2023-10-14T00:00:00,10
440,21,Discovery,2023-10-14T00:00:00,2023-11-04T00:00:00,21
441,21,Qualification,2023-11-04T00:00:00,2023-11-21T00:00:00,17
442,21,Proposal,2023-11-21T00:00:00,,
443,122,Prospecting,2022-06-29T00:00:00,2022-07-14T00:00:00,15
444,122,Discovery,2022-07-14T00:00:00,,
445,123,Prospecting,2021-11-18T00:00:00,,
446,124,Prospecting,2024-10-19T00:00:00,2024-11-03T00:00:00,15
447,124,Discovery,2024-11-03T00:00:00,,
448,125,Prospecting,2024-05-13T00:00:00,2024-05-24T00:00:00,11
449,125,Discovery,2024-05-24T00:00:00,2024-05-31T00:00:00,7
450,125,Qualification,2024-05-31T00:00:00,,
451,126,Prospecting,2024-12-06T00:00:00,2024-12-23T00:00:00,17
452,126,Discovery,2024-12-23T00:00:00,2024-12-31T00:00:00,8
453,126,Qualification,2024-12-31T00:00:00,2025-01-18T00:00:00,18
454,126,Proposal,2025-01-18T00:00:00,,
455,127,Prospecting,2024-05-09T00:00:00,2024-05-19T00:00:00,10
456,127,Discovery,2024-05-19T00:00:00,,
457,128,Prospecting,2024-11-12T00:00:00,,
458,129,Prospecting,2023-05-02T00:00:00,2023-05-14T00:00:00,12
459,129,Discovery,2023-05-14T00:00:00,2023-05-31T00:00:00,17
460,129,Qualification,2023-05-31T00:00:00,,
461,130,Prospecting,2024-05-02T00:00:00,2024-05-10T00:00:00,8
462,130,Discovery,2024-05-10T00:00:00,2024-05-24T00:00:00,14
463,130,Qualification,2024-05-24T00:00:00,2024-05-31T00:00:00,7
464,130,Proposal,2024-05-31T00:00:00,2024-06-03T00:00:00,3
465,130,Negotiation,2024-06-03T00:00:00,2024-06-21T00:00:00,18
466,130,Closed Won,2024-06-21T00:00:00,2024-06-27T00:00:00,6
467,130,Closed Lost,2024-06-27T00:00:00,2024-06-27T00:00:00,0
468,76,Prospecting,2022-09-19T00:00:00,2022-10-03T00:00:00,14
469,76,Discovery,2022-10-03T00:00:00,,
470,132,Prospecting,2021-11-22T00:00:00,2021-12-06T00:00:00,14
471,132,Discovery,2021-12-06T00:00:00,,
472,133,Prospecting,2023-09-19T00:00:00,2023-10-06T00:00:00,17
473,133,Discovery,2023-10-06T00:00:00,2023-10-26T00:00:00,20
474,133,Qualification,2023-10-26T00:00:00,2023-11-12T00:00:00,17
475,133,Proposal,2023-11-12T00:00:00,2023-11-25T00:00:00,13
476,133,Negotiation,2023-11-25T00:00:00,2023-12-24T00:00:00,29
477,133,Closed Won,2023-12-24T00:00:00,2023-12-24T00:00:00,0
478,134,Prospecting,2024-01-23T00:00:00,2024-01-27T00:00:00,4
479,134,Discovery,2024-01-27T00:00:00,2024-02-21T00:00:00,25
480,134,Qualification,2024-02-21T00:00:00,2024-03-04T00:00:00,12
481,134,Proposal,2024-03-04T00:00:00,2024-03-12T00:00:00,8
482,134,Negotiation,2024-03-12T00:00:00,,
483,135,Prospecting,2024-08-10T00:00:00,2024-08-29T00:00:00,19
484,135,Discovery,2024-08-29T00:00:00,2024-09-11T00:00:00,13
485,135,Qualification,2024-09-11T00:00:00,,
486,136,Prospecting,2024-12-09T00:00:00,2024-12-23T00:00:00,14
487,136,Discovery,2024-12-23T00:00:00,2025-01-03T00:00:00,11
488,136,Qualification,2025-01-03T00:00:00,,
489,137,Prospecting,2024-07-03T00:00:00,2024-07-10T00:00:00,7
490,137,Discovery,2024-07-10T00:00:00,2024-08-14T00:00:00,35
491,137,Qualification,2024-08-14T00:00:00,2024-09-12T00:00:00,29
492,137,Proposal,2024-09-12T00:00:00,2024-09-29T00:00:00,17
493,137,Negotiation,2024-09-29T00:00:00,2024-10-19T00:00:00,20
494,137,Closed Won,2024-10-19T00:00:00,2024-11-03T00:00:00,15
495,137,Closed Lost,2024-11-03T00:00:00,2024-11-03T00:00:00,0
496,138,Prospecting,2024-09-26T00:00:00,2024-10-11T00:00:00,15
497,138,Discovery,2024-10-11T00:00:00,2024-10-26T00:00:00,15
498,138,Qualification,2024-10-26T00:00:00,,
499,139,Prospecting,2021-05-09T00:00:00,2021-05-18T00:00:00,9
500,139,Discovery,2021-05-18T00:00:00,,
501,140,Prospecting,2024-05-27T00:00:00,2024-06-03T00:00:00,7
502,140,Discovery,2024-06-03T00:00:00,2024-06-21T00:00:00,18
503,140,Qualification,2024-06-21T00:00:00,,
504,141,Prospecting,2024-10-27T00:00:00,2024-11-14T00:00:00,18
505,141,Discovery,2024-11-14T00:00:00,,
506,142,Prospecting,2024-01-27T00:00:00,2024-02-11T00:00:00,15
507,142,Discovery,2024-02-11T00:00:00,2024-03-08T00:00:00,26
508,142,Qualification,2024-03-08T00:00:00,2024-03-23T00:00:00,15
509,142,Proposal,2024-03-23T00:00:00,2024-04-09T00:00:00,17
510,142,Negotiation,2024-04-09T00:00:00,2024-05-01T00:00:00,22
511,142,Closed Won,2024-05-01T00:00:00,2024-05-21T00:00:00,20
512,142,Closed Lost,2024-05-21T00:00:00,2024-05-21T00:00:00,0
513,143,Prospecting,2023-10-11T00:00:00,2023-10-25T00:00:00,14
514,143,Discovery,2023-10-25T00:00:00,2023-12-02T00:00:00,38
515,143,Qualification,2023-12-02T00:00:00,2023-12-22T00:00:00,20
516,143,Proposal,2023-12-22T00:00:00,2024-01-06T00:00:00,15
517,143,Negotiation,2024-01-06T00:00:00,2024-03-20T00:00:00,74
518,143,Closed Won,2024-03-20T00:00:00,2024-03-20T00:00:00,0
519,144,Prospecting,2024-10-23T00:00:00,2024-10-31T00:00:00,8
520,144,Discovery,2024-10-31T00:00:00,,
521,145,Prospecting,2024-10-06T00:00:00,2024-10-21T00:00:00,15
522,145,Discovery,2024-10-21T00:00:00,2024-11-04T00:00:00,14
523,145,Qualification,2024-11-04T00:00:00,,
524,146,Prospecting,2023-08-04T00:00:00,,
525,147,Prospecting,2024-04-24T00:00:00,2024-05-07T00:00:00,13
526,147,Discovery,2024-05-07T00:00:00,,
527,148,Prospecting,2024-11-02T00:00:00,2024-11-18T00:00:00,16
528,148,Discovery,2024-11-18T00:00:00,2024-11-25T00:00:00,7
529,148,Qualification,2024-11-25T00:00:00,2024-12-11T00:00:00,16
530,148,Proposal,2024-12-11T00:00:00,2024-12-22T00:00:00,11
531,148,Negotiation,2024-12-22T00:00:00,,
532,149,Prospecting,2022-12-14T00:00:00,2022-12-26T00:00:00,12
533,149,Discovery,2022-12-26T00:00:00,2023-01-15T00:00:00,20
534,149,Qualification,2023-01-15T00:00:00,2023-01-29T00:00:00,14
535,149,Proposal,2023-01-29T00:00:00,,
536,150,Prospecting,2024-10-10T00:00:00,,
537,151,Prospecting,2023-08-04T00:00:00,2023-08-11T00:00:00,7
538,151,Discovery,2023-08-11T00:00:00,2023-09-04T00:00:00,24
539,151,Qualification,2023-09-04T00:00:00,2023-09-17T00:00:00,13
540,151,Proposal,2023-09-17T00:00:00,,
541,152,Prospecting,2024-06-06T00:00:00,2024-06-13T00:00:00,7
542,152,Discovery,2024-06-13T00:00:00,,
543,153,Prospecting,2024-06-08T00:00:00,2024-06-14T00:00:00,6
544,153,Discovery,2024-06-14T00:00:00,2024-06-25T00:00:00,11
545,153,Qualification,2024-06-25T00:00:00,2024-07-09T00:00:00,14
546,153,Proposal,2024-07-09T00:00:00,2024-07-16T00:00:00,7
547,153,Negotiation,2024-07-16T00:00:00,2024-08-11T00:00:00,26
548,153,Closed Won,2024-08-11T00:00:00,2024-08-23T00:00:00,12
549,153,Closed Lost,2024-08-23T00:00:00,2024-08-23T00:00:00,0
550,154,Prospecting,2024-05-01T00:00:00,2024-05-20T00:00:00,19
551,154,Discovery,2024-05-20T00:00:00,2024-06-09T00:00:00,20
552,154,Qualification,2024-06-09T00:00:00,2024-06-15T00:00:00,6
553,154,Proposal,2024-06-15T00:00:00,,
554,155,Prospecting,2024-09-14T00:00:00,2024-09-21T00:00:00,7
555,155,Discovery,2024-09-21T00:00:00,2024-10-08T00:00:00,17
556,155,Qualification,2024-10-08T00:00:00,2024-10-24T00:00:00,16
557,155,Proposal,2024-10-24T00:00:00,,
558,156,Prospecting,2024-12-17T00:00:00,2024-12-18T00:00:00,1
559,156,Discovery,2024-12-18T00:00:00,2024-12-20T00:00:00,2
560,156,Qualification,2024-12-20T00:00:00,2024-12-23T00:00:00,3
561,156,Proposal,2024-12-23T00:00:00,2024-12-24T00:00:00,1
562,156,Negotiation,2024-12-24T00:00:00,2024-12-27T00:00:00,3
563,156,Closed Won,2024-12-27T00:00:00,2024-12-28T00:00:00,1
564,156,Closed Lost,2024-12-28T00:00:00,2024-12-28T00:00:00,0
565,157,Prospecting,2024-08-21T00:00:00,2024-08-26T00:00:00,5
566,157,Discovery,2024-08-26T00:00:00,2024-09-05T00:00:00,10
567,157,Qualification,2024-09-05T00:00:00,2024-09-29T00:00:00,24
568,157,Proposal,2024-09-29T00:00:00,2024-10-06T00:00:00,7
569,157,Negotiation,2024-10-06T00:00:00,,
570,158,Prospecting,2024-12-04T00:00:00,2024-12-15T00:00:00,11
571,158,Discovery,2024-12-15T00:00:00,,
572,159,Prospecting,2024-04-10T00:00:00,2024-04-28T00:00:00,18
573,159,Discovery,2024-04-28T00:00:00,2024-05-14T00:00:00,16
574,159,Qualification,2024-05-14T00:00:00,2024-05-23T00:00:00,9
575,159,Proposal,2024-05-23T00:00:00,2024-05-30T00:00:00,7
576,159,Negotiation,2024-05-30T00:00:00,2024-07-01T00:00:00,32
577,159,Closed Won,2024-07-01T00:00:00,2024-07-14T00:00:00,13
578,159,Closed Lost,2024-07-14T00:00:00,2024-07-14T00:00:00,0
579,160,Prospecting,2023-12-13T00:00:00,2023-12-20T00:00:00,7
580,160,Discovery,2023-12-20T00:00:00,2024-01-08T00:00:00,19
581,160,Qualification,2024-01-08T00:00:00,,
582,161,Prospecting,2024-04-03T00:00:00,2024-04-12T00:00:00,9
583,161,Discovery,2024-04-12T00:00:00,2024-05-02T00:00:00,20
584,161,Qualification,2024-05-02T00:00:00,2024-05-17T00:00:00,15
585,161,Proposal,2024-05-17T00:00:00,,
586,162,Prospecting,2024-04-25T00:00:00,2024-05-10T00:00:00,15
587,162,Discovery,2024-05-10T00:00:00,2024-05-29T00:00:00,19
588,162,Qualification,2024-05-29T00:00:00,2024-06-17T00:00:00,19
589,162,Proposal,2024-06-17T00:00:00,2024-07-01T00:00:00,14
590,162,Negotiation,2024-07-01T00:00:00,2024-08-08T00:00:00,38
591,162,Closed Won,2024-08-08T00:00:00,2024-09-15T00:00:00,38
592,162,Closed Lost,2024-09-15T00:00:00,2024-09-15T00:00:00,0
593,163,Prospecting,2022-10-10T00:00:00,2022-10-20T00:00:00,10
594,163,Discovery,2022-10-20T00:00:00,2022-11-13T00:00:00,24
595,163,Qualification,2022-11-13T00:00:00,2022-11-19T00:00:00,6
596,163,Proposal,2022-11-19T00:00:00,,
597,164,Prospecting,2024-11-24T00:00:00,,
598,165,Prospecting,2022-12-17T00:00:00,2022-12-30T00:00:00,13
599,165,Discovery,2022-12-30T00:00:00,2023-01-24T00:00:00,25
600,165,Qualification,2023-01-24T00:00:00,2023-02-14T00:00:00,21
601,165,Proposal,2023-02-14T00:00:00,2023-02-26T00:00:00,12
602,165,Negotiation,2023-02-26T00:00:00,2023-03-17T00:00:00,19
603,165,Closed Won,2023-03-17T00:00:00,2023-04-04T00:00:00,18
604,165,Closed Lost,2023-04-04T00:00:00,2023-04-04T00:00:00,0
605,18,Prospecting,2024-09-01T00:00:00,2024-09-10T00:00:00,9
606,18,Discovery,2024-09-10T00:00:00,2024-10-11T00:00:00,31
607,18,Qualification,2024-10-11T00:00:00,2024-10-18T00:00:00,7
608,18,Proposal,2024-10-18T00:00:00,,
609,167,Prospecting,2024-12-13T00:00:00,,
610,168,Prospecting,2024-08-15T00:00:00,2024-08-27T00:00:00,12
611,168,Discovery,2024-08-27T00:00:00,2024-09-22T00:00:00,26
612,168,Qualification,2024-09-22T00:00:00,2024-10-23T00:00:00,31
613,168,Proposal,2024-10-23T00:00:00,2024-10-31T00:00:00,8
614,168,Negotiation,2024-10-31T00:00:00,2024-11-15T00:00:00,15
615,168,Closed Won,2024-11-15T00:00:00,2024-12-14T00:00:00,29
616,168,Closed Lost,2024-12-14T00:00:00,2024-12-14T00:00:00,0
617,169,Prospecting,2024-03-30T00:00:00,2024-04-06T00:00:00,7
618,169,Discovery,2024-04-06T00:00:00,2024-04-24T00:00:00,18
619,169,Qualification,2024-04-24T00:00:00,,
620,170,Prospecting,2024-05-07T00:00:00,,
621,171,Prospecting,2024-11-08T00:00:00,2024-11-12T00:00:00,4
622,171,Discovery,2024-11-12T00:00:00,2024-12-06T00:00:00,24
623,171,Qualification,2024-12-06T00:00:00,2024-12-25T00:00:00,19
624,171,Proposal,2024-12-25T00:00:00,,
625,172,Prospecting,2024-02-25T00:00:00,2024-03-07T00:00:00,11
626,172,Discovery,2024-03-07T00:00:00,2024-04-05T00:00:00,29
627,172,Qualification,2024-04-05T00:00:00,2024-04-13T00:00:00,8
628,172,Proposal,2024-04-13T00:00:00,,
629,173,Prospecting,2024-11-06T00:00:00,2024-11-11T00:00:00,5
630,173,Discovery,2024-11-11T00:00:00,2024-11-29T00:00:00,18
631,173,Qualification,2024-11-29T00:00:00,,
632,174,Prospecting,2024-12-21T00:00:00,2024-12-22T00:00:00,1
633,174,Discovery,2024-12-22T00:00:00,2024-12-23T00:00:00,1
634,174,Qualification,2024-12-23T00:00:00,2024-12-25T00:00:00,2
635,174,Proposal,2024-12-25T00:00:00,2024-12-26T00:00:00,1
636,174,Negotiation,2024-12-26T00:00:00,2024-12-28T00:00:00,2
637,174,Closed Won,2024-12-28T00:00:00,2024-12-29T00:00:00,1
638,174,Closed Lost,2024-12-29T00:00:00,2024-12-29T00:00:00,0
639,175,Prospecting,2024-10-02T00:00:00,2024-10-13T00:00:00,11
640,175,Discovery,2024-10-13T00:00:00,2024-11-01T00:00:00,19
641,175,Qualification,2024-11-01T00:00:00,,
642,176,Prospecting,2024-07-28T00:00:00,2024-08-17T00:00:00,20
643,176,Discovery,2024-08-17T00:00:00,,
644,177,Prospecting,2024-12-17T00:00:00,2024-12-27T00:00:00,10
645,177,Discovery,2024-12-27T00:00:00,2025-01-19T00:00:00,23
646,177,Qualification,2025-01-19T00:00:00,,
647,178,Prospecting,2024-10-28T00:00:00,2024-11-01T00:00:00,4
648,178,Discovery,2024-11-01T00:00:00,2024-11-10T00:00:00,9
649,178,Qualification,2024-11-10T00:00:00,2024-11-16T00:00:00,6
650,178,Proposal,2024-11-16T00:00:00,2024-11-21T00:00:00,5
651,178,Negotiation,2024-11-21T00:00:00,2024-11-24T00:00:00,3
652,178,Closed Won,2024-11-24T00:00:00,2024-11-30T00:00:00,6
653,178,Closed Lost,2024-11-30T00:00:00,2024-11-30T00:00:00,0
654,179,Prospecting,2024-10-07T00:00:00,,
655,180,Prospecting,2024-04-01T00:00:00,,
656,181,Prospecting,2024-09-13T00:00:00,2024-09-21T00:00:00,8
657,181,Discovery,2024-09-21T00:00:00,2024-10-06T00:00:00,15
658,181,Qualification,2024-10-06T00:00:00,2024-11-04T00:00:00,29
659,181,Proposal,2024-11-04T00:00:00,2024-11-16T00:00:00,12
660,181,Negotiation,2024-11-16T00:00:00,2024-12-19T00:00:00,33
661,181,Closed Won,2024-12-19T00:00:00,2024-12-29T00:00:00,10
662,181,Closed Lost,2024-12-29T00:00:00,2024-12-29T00:00:00,0
663,182,Prospecting,2024-07-31T00:00:00,2024-08-14T00:00:00,14
664,182,Discovery,2024-08-14T00:00:00,2024-08-31T00:00:00,17
665,182,Qualification,2024-08-31T00:00:00,,
666,183,Prospecting,2024-03-27T00:00:00,2024-04-06T00:00:00,10
667,183,Discovery,2024-04-06T00:00:00,2024-04-22T00:00:00,16
668,183,Qualification,2024-04-22T00:00:00,,
669,184,Prospecting,2024-06-19T00:00:00,2024-07-09T00:00:00,20
670,184,Discovery,2024-07-09T00:00:00,2024-07-24T00:00:00,15
671,184,Qualification,2024-07-24T00:00:00,2024-08-07T00:00:00,14
672,184,Proposal,2024-08-07T00:00:00,2024-08-13T00:00:00,6
673,184,Negotiation,2024-08-13T00:00:00,2024-08-23T00:00:00,10
674,184,Closed Won,2024-08-23T00:00:00,2024-08-31T00:00:00,8
675,184,Closed Lost,2024-08-31T00:00:00,2024-08-31T00:00:00,0
676,185,Prospecting,2021-08-23T00:00:00,2021-08-27T00:00:00,4
677,185,Discovery,2021-08-27T00:00:00,2021-09-14T00:00:00,18
678,185,Qualification,2021-09-14T00:00:00,,
679,186,Prospecting,2024-04-23T00:00:00,2024-04-29T00:00:00,6
680,186,Discovery,2024-04-29T00:00:00,2024-05-24T00:00:00,25
681,186,Qualification,2024-05-24T00:00:00,2024-05-29T00:00:00,5
682,186,Proposal,2024-05-29T00:00:00,,
683,187,Prospecting,2024-06-21T00:00:00,2024-06-27T00:00:00,6
684,187,Discovery,2024-06-27T00:00:00,2024-07-11T00:00:00,14
685,187,Qualification,2024-07-11T00:00:00,2024-07-23T00:00:00,12
686,187,Proposal,2024-07-23T00:00:00,,
687,188,Prospecting,2021-02-12T00:00:00,2021-02-26T00:00:00,14
688,188,Discovery,2021-02-26T00:00:00,2021-03-26T00:00:00,28
689,188,Qualification,2021-03-26T00:00:00,2021-04-05T00:00:00,10
690,188,Proposal,2021-04-05T00:00:00,2021-05-02T00:00:00,27
691,188,Negotiation,2021-05-02T00:00:00,2021-05-27T00:00:00,25
692,188,Closed Won,2021-05-27T00:00:00,2021-05-27T00:00:00,0
693,189,Prospecting,2024-07-12T00:00:00,2024-07-25T00:00:00,13
694,189,Discovery,2024-07-25T00:00:00,2024-08-03T00:00:00,9
695,189,Qualification,2024-08-03T00:00:00,,
696,190,Prospecting,2021-07-15T00:00:00,2021-07-25T00:00:00,10
697,190,Discovery,2021-07-25T00:00:00,,
698,191,Prospecting,2023-02-28T00:00:00,2023-03-20T00:00:00,20
699,191,Discovery,2023-03-20T00:00:00,2023-04-03T00:00:00,14
700,191,Qualification,2023-04-03T00:00:00,,
701,192,Prospecting,2024-10-12T00:00:00,2024-10-23T00:00:00,11
702,192,Discovery,2024-10-23T00:00:00,2024-11-12T00:00:00,20
703,192,Qualification,2024-11-12T00:00:00,2024-11-17T00:00:00,5
704,192,Proposal,2024-11-17T00:00:00,2024-11-27T00:00:00,10
705,192,Negotiation,2024-11-27T00:00:00,2024-12-06T00:00:00,9
706,192,Closed Won,2024-12-06T00:00:00,2024-12-16T00:00:00,10
707,192,Closed Lost,2024-12-16T00:00:00,2024-12-16T00:00:00,0
708,193,Prospecting,2023-12-17T00:00:00,,
709,194,Prospecting,2022-09-05T00:00:00,2022-09-17T00:00:00,12
710,194,Discovery,2022-09-17T00:00:00,,
711,195,Prospecting,2024-02-07T00:00:00,2024-02-20T00:00:00,13
712,195,Discovery,2024-02-20T00:00:00,2024-03-07T00:00:00,16
713,195,Qualification,2024-03-07T00:00:00,2024-03-26T00:00:00,19
714,195,Proposal,2024-03-26T00:00:00,,
715,196,Prospecting,2023-03-12T00:00:00,2023-03-22T00:00:00,10
716,196,Discovery,2023-03-22T00:00:00,,
717,197,Prospecting,2023-08-03T00:00:00,2023-08-16T00:00:00,13
718,197,Discovery,2023-08-16T00:00:00,2023-09-03T00:00:00,18
719,197,Qualification,2023-09-03T00:00:00,2023-09-21T00:00:00,18
720,197,Proposal,2023-09-21T00:00:00,,
721,198,Prospecting,2023-08-24T00:00:00,2023-09-06T00:00:00,13
722,198,Discovery,2023-09-06T00:00:00,2023-09-24T00:00:00,18
723,198,Qualification,2023-09-24T00:00:00,,
724,199,Prospecting,2022-08-06T00:00:00,2022-08-16T00:00:00,10
725,199,Discovery,2022-08-16T00:00:00,2022-09-02T00:00:00,17
726,199,Qualification,2022-09-02T00:00:00,,
727,200,Prospecting,2024-12-13T00:00:00,2024-12-26T00:00:00,13
728,200,Discovery,2024-12-26T00:00:00,2025-01-16T00:00:00,21
729,200,Qualification,2025-01-16T00:00:00,,
730,201,Prospecting,2024-06-15T00:00:00,2024-06-28T00:00:00,13
731,201,Discovery,2024-06-28T00:00:00,2024-07-17T00:00:00,19
732,201,Qualification,2024-07-17T00:00:00,2024-08-02T00:00:00,16
733,201,Proposal,2024-08-02T00:00:00,2024-08-09T00:00:00,7
734,201,Negotiation,2024-08-09T00:00:00,,
735,202,Prospecting,2024-12-01T00:00:00,,
736,203,Prospecting,2024-06-27T00:00:00,2024-07-13T00:00:00,16
737,203,Discovery,2024-07-13T00:00:00,2024-07-21T00:00:00,8
738,203,Qualification,2024-07-21T00:00:00,,
739,204,Prospecting,2023-04-22T00:00:00,2023-04-29T00:00:00,7
740,204,Discovery,2023-04-29T00:00:00,2023-05-20T00:00:00,21
741,204,Qualification,2023-05-20T00:00:00,2023-06-09T00:00:00,20
742,204,Proposal,2023-06-09T00:00:00,,
743,205,Prospecting,2024-05-02T00:00:00,2024-05-25T00:00:00,23
744,205,Discovery,2024-05-25T00:00:00,2024-06-09T00:00:00,15
745,205,Qualification,2024-06-09T00:00:00,2024-07-09T00:00:00,30
746,205,Proposal,2024-07-09T00:00:00,2024-07-16T00:00:00,7
747,205,Negotiation,2024-07-16T00:00:00,2024-08-29T00:00:00,44
748,205,Closed Won,2024-08-29T00:00:00,2024-09-21T00:00:00,23
749,205,Closed Lost,2024-09-21T00:00:00,2024-09-21T00:00:00,0
750,86,Prospecting,2024-07-04T00:00:00,2024-07-17T00:00:00,13
751,86,Discovery,2024-07-17T00:00:00,2024-08-08T00:00:00,22
752,86,Qualification,2024-08-08T00:00:00,2024-08-16T00:00:00,8
753,86,Proposal,2024-08-16T00:00:00,,
754,207,Prospecting,2022-08-11T00:00:00,2022-08-12T00:00:00,1
755,207,Discovery,2022-08-12T00:00:00,2022-08-21T00:00:00,9
756,207,Qualification,2022-08-21T00:00:00,2022-08-26T00:00:00,5
757,207,Proposal,2022-08-26T00:00:00,2022-08-27T00:00:00,1
758,207,Negotiation,2022-08-27T00:00:00,2022-09-05T00:00:00,9
759,207,Closed Won,2022-09-05T00:00:00,2022-09-09T00:00:00,4
760,207,Closed Lost,2022-09-09T00:00:00,2022-09-09T00:00:00,0
761,208,Prospecting,2024-05-06T00:00:00,2024-05-18T00:00:00,12
762,208,Discovery,2024-05-18T00:00:00,2024-06-15T00:00:00,28
763,208,Qualification,2024-06-15T00:00:00,2024-06-24T00:00:00,9
764,208,Proposal,2024-06-24T00:00:00,,
765,209,Prospecting,2021-10-13T00:00:00,2021-11-05T00:00:00,23
766,209,Discovery,2021-11-05T00:00:00,2021-11-16T00:00:00,11
767,209,Qualification,2021-11-16T00:00:00,2021-12-18T00:00:00,32
768,209,Proposal,2021-12-18T00:00:00,2022-01-05T00:00:00,18
769,209,Negotiation,2022-01-05T00:00:00,2022-02-04T00:00:00,30
770,209,Closed Won,2022-02-04T00:00:00,2022-03-06T00:00:00,30
771,209,Closed Lost,2022-03-06T00:00:00,2022-03-06T00:00:00,0
772,210,Prospecting,2023-07-05T00:00:00,2023-07-14T00:00:00,9
