contact_role_id,contact_id,opp_id,role,is_primary
937,2207,635,Economic Buyer,True
938,764,635,End User,False
939,2715,636,Technical Evaluator,False
940,623,636,End User,False
941,2081,636,Champion,True
942,1926,636,Executive Sponsor,True
943,2588,637,Technical Evaluator,False
944,1991,637,Champion,True
945,1700,638,Executive Sponsor,True
946,1445,638,End User,False
947,1176,639,Technical Evaluator,False
948,1813,639,Champion,True
949,1606,640,Economic Buyer,True
950,1756,640,Blocker,False
951,1717,641,End User,False
952,2009,642,Technical Evaluator,False
953,485,642,Champion,True
954,1454,643,Blocker,False
955,353,643,Economic Buyer,True
956,1355,643,Coach,False
957,1763,643,Executive Sponsor,True
958,1687,201,Legal Reviewer,False
959,1634,645,Champion,True
960,2115,645,Technical Evaluator,False
961,2791,646,Technical Evaluator,False
962,196,647,Technical Evaluator,False
963,1768,648,End User,False
964,2380,648,Champion,True
965,349,648,Coach,False
966,968,648,Blocker,False
967,957,649,Champion,True
968,66,649,Executive Sponsor,True
969,765,649,Economic Buyer,True
970,2385,649,Technical Evaluator,False
971,2747,650,Champion,True
972,17,651,Champion,True
973,1777,651,Technical Evaluator,False
974,2989,652,End User,False
975,2450,653,Champion,True
976,1659,654,Economic Buyer,True
977,2987,655,Technical Evaluator,False
978,808,656,Blocker,False
979,617,656,Champion,True
980,2507,657,Technical Evaluator,False
981,2434,658,Champion,True
982,1700,659,Technical Evaluator,False
983,1445,659,End User,False
984,651,660,Champion,True
985,1822,660,End User,False
986,1308,661,Champion,True
987,2382,661,Economic Buyer,True
988,1551,662,Executive Sponsor,True
989,2100,663,Executive Sponsor,True
990,1940,664,Blocker,False
991,1550,664,End User,False
992,44,665,Economic Buyer,True
993,2264,666,Economic Buyer,True
994,2645,666,Technical Evaluator,False
995,1150,667,Champion,True
996,1658,667,End User,False
997,1232,667,Coach,False
998,143,668,Technical Evaluator,False
999,998,668,Coach,False
1000,1444,669,End User,False
1001,2654,669,Coach,False
1002,1797,669,Champion,True
1003,2768,670,Blocker,False
1004,1883,671,End User,False
1005,1372,672,Economic Buyer,True
1006,58,672,Legal Reviewer,False
1007,1149,673,Champion,True
1008,1939,674,End User,False
1009,236,675,Technical Evaluator,False
1010,2817,676,Technical Evaluator,False
1011,1967,677,Champion,True
1012,673,677,Coach,False
1013,768,678,Champion,True
1014,268,678,Technical Evaluator,False
1015,1804,679,Technical Evaluator,False
1016,1691,679,Champion,True
1017,2793,680,Executive Sponsor,True
1018,1601,680,Economic Buyer,True
1019,568,681,Technical Evaluator,False
1020,357,682,Economic Buyer,True
1021,1843,682,Coach,False
1022,735,682,Technical Evaluator,False
1023,1182,682,Blocker,False
1024,1100,683,Coach,False
1025,254,683,Legal Reviewer,False
1026,1105,345,Champion,True
1027,217,685,Champion,True
1028,1829,686,Economic Buyer,True
1029,942,686,Blocker,False
1030,804,687,End User,False
1031,430,688,Blocker,False
1032,142,689,Economic Buyer,True
1033,373,689,Executive Sponsor,True
1034,1479,690,Economic Buyer,True
1035,1501,691,Blocker,False
1036,1848,692,Legal Reviewer,False
1037,2489,692,Champion,True
1038,2612,692,Economic Buyer,True
1039,1049,693,End User,False
1040,806,693,Blocker,False
1041,1036,694,Blocker,False
1042,69,695,Economic Buyer,True
1043,1019,695,Technical Evaluator,False
1044,308,696,Executive Sponsor,True
1045,1967,697,End User,False
1046,1342,698,Technical Evaluator,False
1047,1933,699,Champion,True
1048,893,699,Coach,False
1049,2928,699,Economic Buyer,True
1050,520,700,Executive Sponsor,True
1051,1352,701,Economic Buyer,True
1052,2564,701,Champion,True
1053,522,702,Champion,True
1054,838,703,Technical Evaluator,False
1055,399,704,Technical Evaluator,False
1056,316,705,Champion,True
1057,981,705,Technical Evaluator,False
1058,532,706,End User,False
1059,2503,707,Executive Sponsor,True
1060,1904,707,Champion,True
1061,961,708,End User,False
1062,1161,709,Coach,False
1063,492,709,End User,False
1064,2846,710,Technical Evaluator,False
1065,2155,711,Coach,False
1066,419,711,Technical Evaluator,False
1067,2678,711,End User,False
1068,529,712,Economic Buyer,True
1069,1008,713,Blocker,False
1070,338,713,Technical Evaluator,False
1071,2388,714,Blocker,False
1072,734,714,Executive Sponsor,True
1073,749,715,Economic Buyer,True
1074,36,716,Economic Buyer,True
1075,1160,364,Legal Reviewer,False
1076,1488,718,Technical Evaluator,False
1077,1612,719,Technical Evaluator,False
1078,537,719,Economic Buyer,True
1079,1286,719,Legal Reviewer,False
1080,1205,719,Champion,True
1081,2240,720,Economic Buyer,True
1082,2661,720,Blocker,False
1083,306,720,Champion,True
1084,1991,721,Technical Evaluator,False
1085,638,722,Champion,True
1086,1423,722,Technical Evaluator,False
1087,1662,722,End User,False
1088,1874,722,Executive Sponsor,True
1089,1221,723,Blocker,False
1090,2338,724,End User,False
1091,1949,724,Blocker,False
1092,2358,725,Blocker,False
1093,2861,725,Champion,True
1094,2602,726,Champion,True
1095,1144,727,Executive Sponsor,True
1096,567,728,Champion,True
1097,778,728,End User,False
1098,2231,729,Technical Evaluator,False
1099,387,729,Economic Buyer,True
1100,725,730,Technical Evaluator,False
1101,643,730,Economic Buyer,True
1102,2785,731,Economic Buyer,True
1103,51,732,Champion,True
1104,2008,733,Economic Buyer,True
1105,2574,733,Technical Evaluator,False
1106,431,733,Champion,True
1107,1705,734,Technical Evaluator,False
1108,116,735,Champion,True
1109,68,736,Legal Reviewer,False
1110,2382,737,Champion,True
1111,41,179,End User,False
1112,860,739,Champion,True
1113,1527,740,Coach,False
1114,769,741,Champion,True
1115,828,742,Coach,False
1116,2691,743,Technical Evaluator,False
1117,1233,744,End User,False
1118,889,745,Champion,True
1119,105,745,End User,False
1120,2861,746,Economic Buyer,True
1121,2358,746,Coach,False
1122,562,747,Champion,True
1123,819,747,End User,False
1124,2715,177,Technical Evaluator,False
1125,1926,177,Champion,True
1126,2081,177,Coach,False
1127,2793,749,End User,False
1128,644,750,Technical Evaluator,False
1129,1356,751,Legal Reviewer,False
1130,118,751,Coach,False
1131,1286,752,Champion,True
1132,1205,752,Economic Buyer,True
1133,537,752,Coach,False
1134,613,753,Technical Evaluator,False
1135,523,753,Champion,True
1136,1362,753,Economic Buyer,True
1137,494,754,Blocker,False
1138,2300,755,Technical Evaluator,False
1139,2562,756,Coach,False
1140,2318,756,Technical Evaluator,False
1141,2798,756,Economic Buyer,True
1142,446,757,Champion,True
1143,1437,758,Blocker,False
1144,1165,758,Legal Reviewer,False
1145,709,759,End User,False
1146,609,760,Coach,False
1147,1745,760,Technical Evaluator,False
1148,2389,760,Economic Buyer,True
1149,2366,761,Champion,True
1150,1436,762,Legal Reviewer,False
1151,528,762,End User,False
1152,183,763,Blocker,False
1153,888,764,Technical Evaluator,False
1154,310,765,Economic Buyer,True
1155,939,766,Champion,True
1156,2490,766,End User,False
1157,1213,766,Technical Evaluator,False
1158,2952,766,Economic Buyer,True
1159,880,767,Blocker,False
1160,346,767,Executive Sponsor,True
1161,555,767,Coach,False
1162,2907,768,Blocker,False
1163,448,768,Technical Evaluator,False
1164,1621,769,Legal Reviewer,False
1165,2443,770,Champion,True
1166,2954,771,Legal Reviewer,False
1167,1403,772,Blocker,False
1168,1823,772,Economic Buyer,True
1169,754,772,Champion,True
1170,2265,586,Technical Evaluator,False
1171,1441,774,End User,False
1172,2625,775,End User,False
1173,1436,776,Executive Sponsor,True
1174,528,776,Legal Reviewer,False
1175,2695,777,Technical Evaluator,False
1176,282,777,End User,False
1177,1688,778,Legal Reviewer,False
1178,1892,778,End User,False
1179,381,778,Executive Sponsor,True
1180,1479,779,Technical Evaluator,False
1181,220,780,Coach,False
1182,990,418,Champion,True
1183,475,782,Technical Evaluator,False
1184,471,783,Blocker,False
1185,2106,784,Technical Evaluator,False
1186,251,784,End User,False
1187,525,784,Blocker,False
1188,1054,785,Technical Evaluator,False
1189,947,787,End User,False
1190,1973,788,Technical Evaluator,False
1191,1832,789,Technical Evaluator,False
1192,2791,790,Champion,True
1193,1569,791,Coach,False
1194,1140,791,End User,False
1195,1177,792,Blocker,False
1196,2483,792,Technical Evaluator,False
1197,2980,792,Champion,True
1198,1696,793,Legal Reviewer,False
1199,438,794,Champion,True
1200,2894,795,Champion,True
1201,1673,795,Economic Buyer,True
1202,822,795,Technical Evaluator,False
1203,1325,796,Technical Evaluator,False
1204,2610,796,Champion,True
1205,619,796,Coach,False
1206,2421,798,Executive Sponsor,True
1207,1834,799,Champion,True
1208,2337,799,Technical Evaluator,False
1209,2981,800,Champion,True
1210,2956,800,Economic Buyer,True
1211,152,800,Coach,False
1212,96,801,End User,False
1213,2723,802,Technical Evaluator,False
1214,1942,802,Executive Sponsor,True
1215,1974,802,End User,False
1216,2749,803,Economic Buyer,True
1217,232,803,Legal Reviewer,False
1218,541,804,Coach,False
1219,2187,805,End User,False
1220,1419,806,End User,False
1221,2609,806,Technical Evaluator,False
1222,2357,807,End User,False
1223,719,808,Technical Evaluator,False
1224,2197,809,End User,False
1225,1535,810,Legal Reviewer,False
1226,1645,810,Technical Evaluator,False
1227,1487,810,Champion,True
1228,305,810,Economic Buyer,True
1229,2623,811,End User,False
1230,648,811,Champion,True
1231,1261,812,Coach,False
1232,2031,812,Technical Evaluator,False
1233,2630,813,End User,False
1234,34,813,Blocker,False
1235,884,814,Coach,False
1236,50,814,Economic Buyer,True
1237,53,815,End User,False
1238,1188,816,Executive Sponsor,True
1239,1590,816,End User,False
1240,427,817,Technical Evaluator,False
1241,1601,818,Champion,True
1242,2406,819,End User,False
1243,945,819,Executive Sponsor,True
1244,801,820,Executive Sponsor,True
1245,837,820,End User,False
1246,424,821,Economic Buyer,True
1247,1686,821,Technical Evaluator,False
1248,2965,822,Champion,True
1249,603,822,Technical Evaluator,False
1250,1203,822,End User,False
1251,2683,823,Economic Buyer,True
1252,1255,823,Champion,True
1253,2871,824,Champion,True
1254,246,824,Technical Evaluator,False
1255,2760,825,End User,False
1256,1496,826,Technical Evaluator,False
1257,2648,827,Champion,True
1258,1989,827,Blocker,False
1259,2175,828,Blocker,False
1260,2563,828,Legal Reviewer,False
1261,236,829,Technical Evaluator,False
1262,875,830,Technical Evaluator,False
1263,1407,830,End User,False
1264,2147,832,Champion,True
1265,2193,832,Technical Evaluator,False
1266,1031,833,End User,False
1267,789,833,Economic Buyer,True
1268,1302,6,End User,False
1269,2793,836,Champion,True
1270,723,838,Executive Sponsor,True
1271,112,486,Technical Evaluator,False
1272,2200,841,Executive Sponsor,True
1273,1639,842,End User,False
1274,664,842,Coach,False
1275,2688,842,Champion,True
1276,1779,842,Technical Evaluator,False
1277,1647,843,Technical Evaluator,False
1278,2004,844,End User,False
1279,1786,845,Economic Buyer,True
1280,778,845,Technical Evaluator,False
1281,383,846,Executive Sponsor,True
1282,2673,847,Technical Evaluator,False
1283,1511,848,Economic Buyer,True
1284,2684,848,Technical Evaluator,False
1285,2369,848,Champion,True
1286,1445,849,Technical Evaluator,False
1287,1700,849,End User,False
1288,906,850,Economic Buyer,True
1289,1278,851,End User,False
1290,815,854,Technical Evaluator,False
1291,69,855,Coach,False
1292,1019,855,Economic Buyer,True
1293,798,856,Champion,True
1294,860,856,Coach,False
1295,1709,857,Technical Evaluator,False
1296,1175,857,Economic Buyer,True
1297,53,858,Economic Buyer,True
1298,2787,859,Technical Evaluator,False
1299,56,860,Champion,True
1300,1187,860,End User,False
1301,2494,860,Blocker,False
1302,2520,860,Executive Sponsor,True
1303,2846,861,Legal Reviewer,False
1304,2174,862,Champion,True
1305,499,862,Technical Evaluator,False
1306,1023,863,Technical Evaluator,False
1307,1376,864,Champion,True
1308,1008,865,Economic Buyer,True
1309,443,866,Technical Evaluator,False
1310,1589,867,Executive Sponsor,True
1311,913,868,Economic Buyer,True
1312,235,869,Technical Evaluator,False
1313,2084,869,End User,False
1314,357,870,Legal Reviewer,False
1315,1182,870,Champion,True
1316,1843,870,Coach,False
1317,501,871,Blocker,False
1318,1393,871,Economic Buyer,True
1319,1974,872,Executive Sponsor,True
1320,430,872,End User,False
1321,2723,872,Coach,False
1322,2966,873,End User,False
1323,2299,874,Blocker,False
1324,2911,875,Economic Buyer,True
1325,2277,876,Champion,True
1326,1844,877,Champion,True
1327,1649,877,Executive Sponsor,True
1328,2582,878,Executive Sponsor,True
1329,677,879,Economic Buyer,True
1330,2739,879,Technical Evaluator,False
1331,1724,880,Champion,True
1332,2811,880,End User,False
1333,1689,881,Executive Sponsor,True
1334,1381,881,Economic Buyer,True
1335,2278,882,Champion,True
1336,182,883,Champion,True
1337,2330,883,Legal Reviewer,False
1338,2196,884,End User,False
1339,2786,884,Technical Evaluator,False
1340,78,884,Economic Buyer,True
1341,3,885,Executive Sponsor,True
1342,1666,885,End User,False
1343,67,886,Technical Evaluator,False
1344,1243,887,Economic Buyer,True
1345,1910,887,Champion,True
1346,2398,888,Coach,False
1347,2391,889,Champion,True
1348,2012,889,Technical Evaluator,False
1349,2351,890,Technical Evaluator,False
1350,1961,890,End User,False
1351,901,891,Legal Reviewer,False
1352,2966,891,Champion,True
1353,196,892,Blocker,False
1354,1437,893,Economic Buyer,True
1355,2474,893,Executive Sponsor,True
1356,2110,894,Executive Sponsor,True
1357,1553,894,End User,False
1358,1711,895,Technical Evaluator,False
1359,2045,896,Technical Evaluator,False
1360,1342,897,End User,False
1361,2325,897,Blocker,False
1362,198,898,Technical Evaluator,False
1363,2710,898,Champion,True
1364,588,899,Executive Sponsor,True
1365,2631,900,Economic Buyer,True
1366,713,900,Champion,True
1367,1013,901,Champion,True
1368,2745,902,Technical Evaluator,False
1369,339,903,End User,False
1370,163,904,Technical Evaluator,False
1371,1080,904,Executive Sponsor,True
1372,1588,904,Economic Buyer,True
1373,387,905,Technical Evaluator,False
1374,1929,906,Technical Evaluator,False
1375,2797,906,Economic Buyer,True
1376,1342,907,Champion,True
1377,678,908,Coach,False
1378,1667,909,Legal Reviewer,False
1379,1595,909,Technical Evaluator,False
1380,1188,910,Technical Evaluator,False
1381,1590,910,Legal Reviewer,False
1382,798,912,End User,False
1383,425,913,Champion,True
1384,1332,914,Economic Buyer,True
1385,2937,915,Executive Sponsor,True
1386,190,915,Economic Buyer,True
1387,2078,915,Blocker,False
1388,658,916,Champion,True
1389,1192,917,Champion,True
1390,994,919,Economic Buyer,True
1391,1247,920,Technical Evaluator,False
1392,418,921,Champion,True
1393,1536,922,Blocker,False
1394,2726,923,Economic Buyer,True
