tracker_id,call_id,tracker_name,tracker_category,mention_count
626,289,Competitor - CompetitorA,Competitor,3
627,289,Pricing - Volume Discount,Pricing,1
628,290,Discount - Multi-Year Ask,Discount,4
629,290,Discount - End of Quarter,Discount,3
630,290,Technical - SSO / SAML Setup,Technical,5
631,294,Technical - Data Migration Plan,Technical,1
632,294,Pricing - Enterprise Tier,Pricing,3
633,294,Risk - Legal Blockers,Risk,3
634,294,Objection - Need More Stakeholder Buy-in,Objection,2
635,295,Discount - Competitive Match,Discount,4
636,295,Objection - Need More Stakeholder Buy-in,Objection,6
637,295,Pricing - Enterprise Tier,Pricing,4
638,295,Risk - Stakeholder Pushback,Risk,8
639,296,Budget - Freeze Mentioned,Budget,3
640,296,,,3
641,296,,,1
642,297,Competitor - CompetitorC,Competitor,3
643,297,Objection - Team Adoption Concern,Objection,1
644,297,Budget - Needs Approval,Budget,6
645,297,Risk - Delayed Timeline,Risk,1
646,297,Technical - Data Migration Plan,Technical,8
647,297,Pricing - Too Expensive Objection,Pricing,1
648,299,Competitor - Open Source Alternative,Competitor,5
649,299,Pricing - Requested Quote,Pricing,5
650,299,Competitor - CompetitorB,Competitor,1
651,299,Competitor - CompetitorC,Competitor,6
652,301,Budget - Approved,Budget,1
653,301,Objection - Need More Stakeholder Buy-in,Objection,1
654,301,Security - SSO Requirement,Security,3
655,301,Objection - Too Complex,Objection,5
656,301,Risk - Budget Freeze,Risk,1
657,302,Security - Data Residency,Security,3
658,302,Security - Penetration Testing,Security,2
659,302,Contract Review Started,Buying Signal,3
660,303,Pricing - Volume Discount,Pricing,5
661,303,Competitor - CompetitorC,Competitor,3
662,303,Discount - Competitive Match,Discount,7
663,303,Budget - Approved,Budget,5
664,305,Risk - Competitor Evaluation,Risk,5
665,305,Pricing - Volume Discount,Pricing,5
666,305,Objection - Too Complex,Objection,1
667,305,Discount - Competitive Match,Discount,8
668,307,Technical - Custom Workflow Needs,Technical,1
669,307,Objection - Team Adoption Concern,Objection,5
670,308,Risk - Budget Freeze,Risk,4
671,308,Contract Review Started,Buying Signal,8
672,308,Technical - Performance Requirements,Technical,7
673,309,Pricing - Too Expensive Objection,Pricing,6
674,310,Objection - Switching Cost,Objection,4
675,310,Budget - Approved,Budget,3
676,310,Pricing - Requested Quote,Pricing,8
677,310,Discount - End of Quarter,Discount,7
678,311,Competitor - CompetitorB,Competitor,6
679,311,Budget - Needs Approval,Budget,6
680,311,Technical - API Integration,Technical,5
681,312,Security - SOC2 Compliance,Security,1
682,312,Pricing - Requested Quote,Pricing,2
683,312,POC Requested,Buying Signal,7
684,312,Pricing - Too Expensive Objection,Pricing,4
685,314,,,3
686,314,Next Steps Discussed,Buying Signal,2
687,314,Pricing - Compared to Competitor,Pricing,6
688,314,Decision Timeline Confirmed,Buying Signal,7
689,314,Security - SSO Requirement,Security,4
690,315,Risk - No Decision Likely,Risk,2
691,315,Security - Penetration Testing,Security,4
692,315,Discount - Competitive Match,Discount,3
693,315,Security - GDPR Compliance,Security,7
694,315,Competitor - CompetitorD,Competitor,4
695,315,Reference Call Requested,Buying Signal,4
696,315,Competitor - CompetitorA,Competitor,6
697,316,Competitor - CompetitorB,Competitor,1
698,316,Objection - Missing Feature,Objection,3
699,316,Risk - Champion Leaving,Risk,7
700,316,Technical - Custom Workflow Needs,Technical,6
701,316,Risk - Legal Blockers,Risk,1
702,318,,,1
703,318,Pricing - Requested Quote,Pricing,2
704,318,Budget - Reallocating Funds,Budget,1
705,318,POC Requested,Buying Signal,6
706,318,Decision Timeline Confirmed,Buying Signal,5
707,319,Technical - Performance Requirements,Technical,2
708,319,Risk - Competitor Evaluation,Risk,4
709,319,Budget - Freeze Mentioned,Budget,6
710,319,Risk - Delayed Timeline,Risk,8
711,320,Pricing - Compared to Competitor,Pricing,4
712,320,Budget - Approved,Budget,4
713,320,Discount - End of Quarter,Discount,4
714,320,Competitor - CompetitorD,Competitor,8
715,320,Objection - Need More Stakeholder Buy-in,Objection,8
716,320,Pricing - Requested Quote,Pricing,7
717,323,Risk - Stakeholder Pushback,Risk,8
718,323,Reference Call Requested,Buying Signal,6
719,323,Objection - Team Adoption Concern,Objection,8
720,323,Competitor - CompetitorE,Competitor,7
721,323,Decision Timeline Confirmed,Buying Signal,8
722,323,Risk - No Decision Likely,Risk,8
723,323,Decision Maker Involved,Buying Signal,8
724,324,Objection - Need More Stakeholder Buy-in,Objection,1
725,324,Objection - Too Complex,Objection,8
726,324,Procurement Process Started,Buying Signal,5
727,324,Competitor - CompetitorC,Competitor,3
728,326,Risk - Legal Blockers,Risk,3
729,326,Pricing - Requested Quote,Pricing,8
730,326,Competitor - CompetitorA,Competitor,4
731,328,Decision Timeline Confirmed,Buying Signal,6
732,328,Competitor - CompetitorA,Competitor,2
733,329,Budget - Freeze Mentioned,Budget,6
734,330,Pricing - Volume Discount,Pricing,4
735,330,Budget - Approved,Budget,8
736,330,Budget - Freeze Mentioned,Budget,1
737,331,Decision Timeline Confirmed,Buying Signal,5
738,331,Risk - Champion Leaving,Risk,7
739,331,Competitor - CompetitorD,Competitor,2
740,331,Pricing - Volume Discount,Pricing,6
741,331,Discount - Competitive Match,Discount,2
742,331,Technical - Performance Requirements,Technical,1
743,332,Competitor - CompetitorC,Competitor,6
744,332,Competitor - Open Source Alternative,Competitor,5
745,332,Competitor - CompetitorA,Competitor,7
746,333,Objection - Need More Stakeholder Buy-in,Objection,5
747,333,Budget - Approved,Budget,4
748,337,Objection - Team Adoption Concern,Objection,5
749,340,Objection - Missing Feature,Objection,5
750,340,Budget - Needs Approval,Budget,8
751,340,Risk - No Decision Likely,Risk,7
752,340,Security - SSO Requirement,Security,2
753,340,Technical - API Integration,Technical,6
754,340,Pricing - Compared to Competitor,Pricing,5
755,344,Budget - Reallocating Funds,Budget,5
756,344,Risk - Legal Blockers,Risk,5
757,344,Objection - Switching Cost,Objection,7
758,345,Objection - Team Adoption Concern,Objection,1
759,345,Next Steps Discussed,Buying Signal,3
760,345,Discount - Competitive Match,Discount,6
761,347,Risk - Legal Blockers,Risk,8
762,347,Security - Penetration Testing,Security,1
763,348,Reference Call Requested,Buying Signal,7
764,348,Discount - Competitive Match,Discount,1
765,348,Contract Review Started,Buying Signal,5
766,348,Competitor - Open Source Alternative,Competitor,6
767,348,Competitor - CompetitorD,Competitor,3
768,348,Objection - Switching Cost,Objection,8
769,349,Technical - API Integration,Technical,7
770,349,Risk - Competitor Evaluation,Risk,2
771,349,Competitor - CompetitorB,Competitor,1
772,349,Discount - Competitive Match,Discount,5
773,349,Risk - Champion Leaving,Risk,2
774,350,Competitor - CompetitorD,Competitor,5
775,350,Security - GDPR Compliance,Security,4
776,350,Security - SSO Requirement,Security,6
777,350,Risk - No Decision Likely,Risk,1
778,351,Risk - Competitor Evaluation,Risk,5
779,351,Competitor - CompetitorB,Competitor,2
780,351,Risk - Champion Leaving,Risk,8
781,353,Discount - Competitive Match,Discount,7
782,353,Competitor - CompetitorC,Competitor,6
783,353,Discount - End of Quarter,Discount,3
784,354,Technical - Performance Requirements,Technical,3
785,354,Pricing - Volume Discount,Pricing,4
786,354,Risk - Budget Freeze,Risk,1
787,356,Objection - Team Adoption Concern,Objection,6
788,356,Pricing - Volume Discount,Pricing,1
789,357,Risk - Legal Blockers,Risk,4
790,359,Security - SSO Requirement,Security,1
791,360,Technical - Performance Requirements,Technical,3
792,360,Competitor - Open Source Alternative,Competitor,-1
793,362,Security - SOC2 Compliance,Security,6
794,366,Pricing - Enterprise Tier,Pricing,5
795,366,Technical - API Integration,Technical,6
796,366,Risk - No Decision Likely,Risk,6
797,366,Risk - Budget Freeze,Risk,2
798,366,Objection - Need More Stakeholder Buy-in,Objection,6
799,371,Pricing - Compared to Competitor,Pricing,5
800,371,Risk - Stakeholder Pushback,Risk,8
801,373,Competitor - Open Source Alternative,Competitor,5
802,373,Pricing - Requested Quote,Pricing,7
803,373,Competitor - CompetitorA,Competitor,4
804,373,Pricing - Volume Discount,Pricing,5
805,373,Objection - Team Adoption Concern,Objection,1
806,373,Budget - Reallocating Funds,Budget,-6
807,374,Discount - End of Quarter,Discount,5
808,374,Technical - Custom Workflow Needs,Technical,-2
809,375,Pricing - Too Expensive Objection,Pricing,2
810,375,Security - SOC2 Compliance,Security,3
811,375,Technical - API Integration,Technical,7
812,376,Risk - Competitor Evaluation,Risk,7
813,376,Procurement Process Started,Buying Signal,4
814,376,Discount - Competitive Match,Discount,1
815,376,Risk - No Decision Likely,Risk,7
816,377,Technical - API Integration,Technical,6
817,377,Risk - Delayed Timeline,Risk,2
818,377,Risk - No Decision Likely,Risk,2
819,377,POC Requested,Buying Signal,5
820,377,Decision Timeline Confirmed,Buying Signal,7
821,378,Pricing - Too Expensive Objection,Pricing,3
822,378,Competitor - Open Source Alternative,Competitor,5
823,379,Technical - Performance Requirements,Technical,7
824,379,Competitor - CompetitorA,Competitor,3
825,379,Risk - Legal Blockers,Risk,6
826,379,Technical - SSO / SAML Setup,Technical,4
827,379,Pricing - Compared to Competitor,Pricing,8
828,379,Risk - Delayed Timeline,Risk,3
829,380,POC Requested,Buying Signal,4
830,380,Decision Timeline Confirmed,Buying Signal,2
831,380,Pricing - Requested Quote,Pricing,7
832,380,Discount - Competitive Match,Discount,8
833,385,Competitor - Open Source Alternative,Competitor,8
834,385,Procurement Process Started,Buying Signal,5
835,386,Security - Penetration Testing,Security,5
836,386,Competitor - CompetitorD,Competitor,2
837,386,Pricing - Too Expensive Objection,Pricing,7
838,386,Competitor - Open Source Alternative,Competitor,1
839,386,Competitor - CompetitorB,Competitor,7
840,387,Risk - Competitor Evaluation,Risk,4
841,387,Pricing - Too Expensive Objection,Pricing,5
842,387,Risk - No Decision Likely,Risk,5
843,387,Risk - Champion Leaving,Risk,2
844,388,Technical - Custom Workflow Needs,Technical,4
845,388,Competitor - CompetitorD,Competitor,4
846,391,Technical - Performance Requirements,Technical,1
847,391,Technical - Data Migration Plan,Technical,3
848,391,Discount - Competitive Match,Discount,4
849,391,Discount - End of Quarter,Discount,6
850,392,Pricing - Volume Discount,Pricing,2
851,392,Competitor - CompetitorA,Competitor,4
852,392,Security - Penetration Testing,Security,1
853,398,Competitor - CompetitorB,Competitor,8
854,400,,,2
855,402,Risk - Competitor Evaluation,Risk,7
856,402,Technical - Data Migration Plan,Technical,-2
857,403,Pricing - Too Expensive Objection,Pricing,3
858,403,Risk - No Decision Likely,Risk,2
859,403,Security - GDPR Compliance,Security,7
860,403,Objection - Team Adoption Concern,Objection,8
861,404,Budget - Approved,Budget,1
862,404,Procurement Process Started,Buying Signal,7
863,407,Competitor - CompetitorE,Competitor,2
864,407,Pricing - Requested Quote,Pricing,7
865,407,Objection - Switching Cost,Objection,3
866,407,Competitor - CompetitorA,Competitor,7
867,407,Discount - Multi-Year Ask,Discount,3
868,408,Pricing - Enterprise Tier,Pricing,3
869,408,Competitor - CompetitorB,Competitor,6
870,408,Pricing - Requested Quote,Pricing,1
871,408,,,8
872,408,Competitor - CompetitorD,Competitor,7
873,410,Decision Timeline Confirmed,Buying Signal,3
874,410,Risk - Budget Freeze,Risk,8
875,410,Risk - Stakeholder Pushback,Risk,3
876,412,Reference Call Requested,Buying Signal,7
877,412,Technical - SSO / SAML Setup,Technical,1
878,412,Risk - Budget Freeze,Risk,6
879,412,Next Steps Discussed,Buying Signal,6
880,412,Budget - Freeze Mentioned,Budget,5
881,412,Decision Maker Involved,Buying Signal,5
882,415,Risk - No Decision Likely,Risk,2
883,415,,,3
884,415,Decision Maker Involved,Buying Signal,1
885,415,Discount - End of Quarter,Discount,7
886,415,POC Requested,Buying Signal,2
887,415,,,2
888,415,Security - SOC2 Compliance,Security,5
889,415,Competitor - CompetitorE,Competitor,5
890,416,Pricing - Compared to Competitor,Pricing,7
891,416,Pricing - Volume Discount,Pricing,-2
892,416,Objection - Team Adoption Concern,Objection,4
893,416,Budget - Reallocating Funds,Budget,3
894,416,Next Steps Discussed,Buying Signal,3
895,416,Discount - Multi-Year Ask,Discount,4
896,417,Technical - Custom Workflow Needs,Technical,3
897,417,,,5
898,417,Discount - Competitive Match,Discount,7
899,417,Competitor - CompetitorB,Competitor,6
900,418,Risk - Competitor Evaluation,Risk,1
901,419,Pricing - Requested Quote,Pricing,1
902,419,Objection - Too Complex,Objection,2
903,421,Competitor - CompetitorD,Competitor,7
904,421,Discount - End of Quarter,Discount,3
905,421,Risk - Competitor Evaluation,Risk,5
906,421,Technical - Custom Workflow Needs,Technical,6
907,422,Competitor - CompetitorB,Competitor,1
908,422,Risk - No Decision Likely,Risk,4
909,422,,,6
910,422,Pricing - Volume Discount,Pricing,6
911,422,Risk - Budget Freeze,Risk,3
912,422,Budget - Approved,Budget,8
913,423,Competitor - CompetitorE,Competitor,2
914,423,Technical - Data Migration Plan,Technical,2
915,424,,,4
916,424,Security - Penetration Testing,Security,5
917,424,Decision Maker Involved,Buying Signal,5
918,426,Pricing - Enterprise Tier,Pricing,6
919,426,Pricing - Requested Quote,Pricing,2
920,426,Next Steps Discussed,Buying Signal,4
921,426,Technical - Custom Workflow Needs,Technical,1
922,433,Pricing - Too Expensive Objection,Pricing,7
923,433,Budget - Needs Approval,Budget,3
924,433,Budget - Approved,Budget,4
925,437,POC Requested,Buying Signal,7
926,437,Objection - Switching Cost,Objection,6
927,437,Objection - Team Adoption Concern,Objection,1
928,437,Budget - Reallocating Funds,Budget,5
929,437,Budget - Approved,Budget,8
930,437,Risk - Competitor Evaluation,Risk,6
931,438,Risk - Stakeholder Pushback,Risk,7
932,438,Budget - Reallocating Funds,Budget,7
933,438,Risk - Competitor Evaluation,Risk,5
934,439,Security - GDPR Compliance,Security,7
935,439,Competitor - Open Source Alternative,Competitor,1
936,439,Risk - Delayed Timeline,Risk,3
937,441,Objection - Missing Feature,Objection,8
938,441,Technical - Performance Requirements,Technical,4
939,441,Security - SSO Requirement,Security,6
940,441,Competitor - Open Source Alternative,Competitor,5
941,441,Objection - Switching Cost,Objection,1
942,441,Technical - API Integration,Technical,2
943,441,Competitor - CompetitorE,Competitor,3
944,441,Competitor - CompetitorC,Competitor,8
945,443,Objection - Missing Feature,Objection,3
946,443,POC Requested,Buying Signal,7
947,444,Budget - Needs Approval,Budget,1
948,444,Pricing - Enterprise Tier,Pricing,1
949,445,Security - SOC2 Compliance,Security,4
950,445,Technical - Custom Workflow Needs,Technical,4
951,445,Competitor - CompetitorB,Competitor,5
952,445,Competitor - Open Source Alternative,Competitor,1
953,445,Technical - API Integration,Technical,2
954,447,Decision Timeline Confirmed,Buying Signal,1
955,447,Reference Call Requested,Buying Signal,8
956,447,Discount - Multi-Year Ask,Discount,6
957,447,Contract Review Started,Buying Signal,5
958,448,Competitor - Open Source Alternative,Competitor,8
959,449,Discount - Multi-Year Ask,Discount,6
960,449,,,7
961,449,Pricing - Volume Discount,Pricing,1
962,449,Budget - Freeze Mentioned,Budget,1
963,449,Risk - Champion Leaving,Risk,5
964,450,Pricing - Volume Discount,Pricing,6
965,450,Competitor - CompetitorE,Competitor,5
966,452,Pricing - Compared to Competitor,Pricing,1
967,452,Pricing - Too Expensive Objection,Pricing,7
968,452,Technical - Data Migration Plan,Technical,7
969,452,Objection - Switching Cost,Objection,5
970,452,POC Requested,Buying Signal,1
971,455,Objection - Switching Cost,Objection,1
972,455,Risk - Champion Leaving,Risk,8
973,455,Budget - Needs Approval,Budget,4
974,456,Objection - Switching Cost,Objection,2
975,456,Competitor - Open Source Alternative,Competitor,4
976,456,Competitor - CompetitorA,Competitor,2
977,456,Security - SOC2 Compliance,Security,6
978,458,Competitor - CompetitorD,Competitor,-4
