call_id,opp_id,owner_id,call_date,duration_minutes,direction,call_type,disposition,num_participants,talk_ratio_rep,longest_monologue_sec,question_count,next_steps_mentioned
289,4555,12,2024-05-30T10:00:00,47,Outbound,Check-In,Completed,4,0.7,161,1,False
290,4512,9,2022-07-31T16:30:00,39,Inbound,Check-In,Completed,3,0.64,120,15,True
291,730,8,2024-12-04T10:30:00,0,Outbound,Negotiation,No Show,1,,,0,False
292,1991,6,2024-12-13T10:45:00,19,Inbound,Follow-Up,Completed,2,0.53,295,5,False
293,1586,16,2024-06-18T12:30:00,42,Outbound,QBR,Rescheduled,1,,,0,False
294,4518,16,2024-12-24T09:15:00,57,Inbound,QBR,Completed,6,0.69,240,7,True
295,414,1,2024-12-26T14:00:00,60,Inbound,Discovery,Completed,4,0.34,221,14,False
296,2655,2,2024-11-05T15:30:00,18,Inbound,Demo,Completed,5,0.54,94,10,False
297,1664,8,2024-11-20T16:00:00,51,Outbound,Negotiation,Completed,6,0.5,108,19,True
298,3150,10,2022-02-28T13:30:00,23,Inbound,Discovery,Completed,6,0.57,263,1,True
299,4315,8,2024-09-14T15:30:00,54,Inbound,Discovery,Completed,6,0.66,79,5,False
300,1209,7,2024-08-24T10:45:00,20,Outbound,Negotiation,Completed,4,0.32,178,21,True
301,4226,10,2024-04-18T13:45:00,41,Outbound,Check-In,Completed,8,0.53,89,17,True
302,1448,15,2030-06-15T10:00:00,27,Outbound,Technical Deep Dive,Completed,8,0.4,139,6,False
303,2742,4,2024-10-19T14:30:00,38,Inbound,Check-In,Completed,4,0.64,160,18,False
304,3327,2,2023-05-25T09:45:00,19,Outbound,Discovery,Rescheduled,1,,,0,False
305,1437,9,2024-07-28T15:45:00,57,Outbound,Demo,Completed,4,0.47,157,8,False
306,3739,5,2024-12-21T11:15:00,51,Outbound,Follow-Up,Rescheduled,1,,,0,False
307,4862,8,2024-05-28T10:00:00,34,Inbound,Follow-Up,Completed,5,0.49,146,8,True
308,843,7,2024-12-03T14:15:00,20,Outbound,Check-In,Completed,4,0.48,82,9,False
309,49,11,2024-12-09T11:30:00,22,Outbound,QBR,Completed,5,0.62,113,7,False
310,504,11,2024-12-25T16:15:00,38,Outbound,Demo,Completed,4,0.63,95,16,False
311,1121,4,2023-06-29T16:45:00,42,Outbound,QBR,Completed,2,0.6,99,7,True
312,3882,3,2024-10-07T12:30:00,36,Outbound,Discovery,Completed,2,0.49,230,18,True
313,4991,9,2024-04-05T14:45:00,29,Inbound,Negotiation,Rescheduled,1,,,0,False
314,2809,13,2024-12-22T13:30:00,58,Outbound,Negotiation,Completed,3,0.7,184,4,True
315,2390,10,2021-03-05T09:45:00,59,Outbound,Check-In,Completed,4,0.41,41,6,True
316,1620,15,2024-07-19T16:45:00,22,Outbound,QBR,Completed,8,0.78,239,4,False
317,3338,13,2023-04-19T17:45:00,0,Outbound,Demo,No Show,1,,,0,False
318,176,3,2024-12-23T13:45:00,34,Inbound,Demo,Completed,4,0.4,127,15,False
319,5,7,2024-07-14T14:30:00,60,Inbound,QBR,Completed,4,0.66,101,14,False
320,1407,10,2023-10-07T11:15:00,58,Outbound,Demo,Completed,4,0.72,152,4,True
321,1116,3,2024-03-26T12:30:00,31,Inbound,Follow-Up,Rescheduled,1,,,0,False
322,1236,3,2023-05-25T11:15:00,3,Inbound,Negotiation,Voicemail,1,,,0,False
323,2862,6,2024-05-13T16:30:00,60,Outbound,Demo,Completed,4,0.41,205,15,True
324,3345,4,2023-05-13T10:15:00,22,Inbound,Negotiation,Completed,6,0.68,298,15,False
325,3123,7,2024-12-31T16:30:00,24,Inbound,Technical Deep Dive,Completed,6,0.48,220,18,True
326,149,11,2024-07-29T13:00:00,55,Outbound,Technical Deep Dive,Completed,6,0.82,237,7,False
327,1280,8,2023-01-05T12:00:00,26,Inbound,Discovery,Completed,7,0.44,81,5,False
328,1286,5,2024-05-14T14:45:00,52,Outbound,QBR,Completed,2,0.49,152,16,False
329,4853,11,2024-07-29T15:00:00,45,Outbound,Check-In,Completed,2,0.38,77,8,True
330,788,7,2024-12-11T14:15:00,20,Outbound,Follow-Up,Completed,5,0.37,45,9,True
331,3915,16,2024-11-22T14:00:00,46,Outbound,Demo,Completed,6,0.63,153,14,False
332,545,12,2023-10-11T16:30:00,49,Inbound,Technical Deep Dive,Completed,8,0.63,46,7,False
333,1891,7,2024-12-11T14:00:00,16,Inbound,Follow-Up,Completed,8,0.53,204,6,False
334,2419,16,2024-11-24T17:00:00,,Outbound,Demo,Completed,6,0.56,159,9,False
335,171,3,2021-10-16T14:45:00,20,Outbound,Discovery,Rescheduled,1,,,0,False
336,2116,11,2024-04-15T15:45:00,0,Outbound,Technical Deep Dive,No Show,1,,,0,False
337,4782,16,2024-05-11T11:00:00,30,Outbound,Check-In,Completed,2,1.36,94,4,False
338,4568,7,2022-04-24T16:15:00,0,Outbound,Follow-Up,No Show,1,,,0,False
339,2919,16,2024-11-17T14:00:00,0,Inbound,Follow-Up,No Show,1,,,0,False
340,2472,12,2022-09-09T17:45:00,57,Inbound,Discovery,Completed,4,0.65,213,5,False
341,2761,2,2030-06-15T10:00:00,39,Outbound,Negotiation,Rescheduled,1,,,0,False
342,3629,16,2024-11-03T13:30:00,0,Outbound,QBR,No Show,1,,,0,False
343,3487,16,2024-12-03T14:30:00,3,Outbound,Negotiation,Voicemail,1,,,0,False
344,4768,8,2024-07-09T15:30:00,52,Outbound,Demo,Completed,3,0.65,157,5,False
345,504,11,2024-12-08T10:15:00,25,Outbound,Follow-Up,Completed,4,0.72,69,7,True
346,1852,13,2024-01-13T13:15:00,35,Inbound,Negotiation,Rescheduled,1,,,0,False
347,3717,13,2021-01-07T16:00:00,50,Outbound,QBR,Completed,7,0.6,68,13,True
348,3204,5,2024-05-27T10:00:00,49,Outbound,Follow-Up,Completed,5,0.45,127,14,True
349,2344,14,2021-11-22T17:45:00,41,Outbound,Follow-Up,Completed,7,0.88,251,2,False
350,1870,7,2024-08-28T13:45:00,55,Inbound,Discovery,Completed,5,0.65,42,4,False
351,3976,16,2024-12-23T13:15:00,35,Outbound,Follow-Up,Completed,4,0.69,56,11,False
352,2862,6,2024-04-03T12:00:00,23,Outbound,Technical Deep Dive,Completed,6,0.45,205,18,True
353,2258,11,2024-02-08T14:00:00,32,Outbound,Follow-Up,Completed,6,0.48,70,7,True
354,3552,16,2024-12-16T16:45:00,59,Outbound,Technical Deep Dive,Completed,7,0.7,110,4,False
355,1500,7,2024-06-11T15:45:00,-43,Inbound,QBR,Completed,3,0.43,215,12,True
356,1974,13,2024-07-25T13:15:00,26,Inbound,QBR,Completed,5,0.5,214,7,True
357,3771,13,2023-06-29T10:00:00,31,Outbound,Follow-Up,Completed,4,0.53,65,6,True
358,3253,9,2024-12-28T17:15:00,59,Inbound,QBR,Rescheduled,1,,,0,False
359,2311,14,2024-01-26T14:30:00,30,Inbound,QBR,Completed,6,0.73,136,9,False
360,2670,2,2021-02-14T11:30:00,41,Outbound,Negotiation,Completed,7,0.54,125,9,False
361,3465,15,2024-12-03T10:30:00,26,Outbound,Technical Deep Dive,Completed,8,0.5,219,3,False
362,1563,7,2021-07-03T11:45:00,24,Inbound,QBR,Completed,8,0.43,166,8,False
363,1046,6,2024-12-21T15:15:00,0,Outbound,Negotiation,No Show,1,,,0,False
364,1881,11,2022-07-10T10:45:00,42,Outbound,Negotiation,Rescheduled,1,,,0,False
365,1965,16,2024-12-21T12:45:00,,Outbound,Negotiation,Completed,4,0.74,198,6,False
366,4459,7,2024-12-13T11:30:00,48,Inbound,Follow-Up,Completed,5,0.74,198,14,False
367,375,12,2023-08-24T11:00:00,0,Outbound,Check-In,No Show,1,,,0,False
368,3523,10,2022-01-02T15:30:00,1,Outbound,QBR,Voicemail,1,,,0,False
369,2223,7,2022-12-06T10:00:00,41,Outbound,Demo,Rescheduled,1,,,0,False
370,4799,2,2023-04-17T15:45:00,3,Outbound,Follow-Up,Voicemail,1,,,0,False
371,4169,12,2020-03-26T11:45:00,23,Inbound,Demo,Completed,7,0.7,201,17,False
372,2866,4,2024-08-24T11:30:00,0,Outbound,Check-In,No Show,1,,,0,False
373,3195,1,2024-12-28T13:15:00,54,Outbound,Check-In,Completed,6,0.58,118,15,False
374,383,2,2024-06-18T11:45:00,58,Outbound,Follow-Up,Completed,4,0.44,100,4,True
375,183,8,2024-06-11T17:30:00,46,Outbound,Check-In,Completed,3,0.37,177,13,True
376,3843,10,2022-07-24T12:15:00,59,Outbound,Follow-Up,Completed,8,0.64,93,4,True
377,721,15,2024-12-28T09:45:00,58,Outbound,Check-In,Completed,5,0.46,79,16,True
378,4,4,2023-05-24T14:30:00,32,Outbound,Discovery,Completed,3,0.4,191,15,True
379,3452,11,2024-03-30T14:45:00,55,Outbound,QBR,Completed,2,0.53,75,18,True
380,1050,5,2024-04-13T11:45:00,56,Outbound,Follow-Up,Completed,8,0.37,128,8,True
381,2102,11,2024-10-26T13:00:00,1,Inbound,Check-In,Voicemail,1,,,0,False
382,3659,3,2023-06-30T12:45:00,2,Outbound,Check-In,Voicemail,1,,,0,False
383,3714,4,2030-06-15T10:00:00,39,Outbound,Check-In,Rescheduled,1,,,0,False
384,3980,12,2024-07-10T14:15:00,1,Outbound,Demo,Voicemail,1,,,0,False
385,2680,1,2024-01-14T13:45:00,36,Inbound,QBR,Completed,5,0.36,136,10,True
386,1797,7,2023-10-03T14:45:00,39,Outbound,Negotiation,Completed,5,0.47,182,19,False
387,3219,4,2022-10-11T14:15:00,48,Outbound,Technical Deep Dive,Completed,8,0.74,230,10,False
388,2183,15,2024-12-19T14:15:00,40,Outbound,Discovery,Completed,8,0.52,60,20,True
389,1062,16,2024-12-15T11:30:00,16,Outbound,Check-In,Completed,7,0.42,108,7,False
390,3295,4,2024-08-05T15:45:00,1,Outbound,Technical Deep Dive,Voicemail,1,,,0,False
391,410,6,2023-08-15T13:15:00,33,Inbound,Follow-Up,Completed,4,0.35,145,15,False
392,3904,9,2021-09-23T09:30:00,38,Inbound,Discovery,Completed,5,0.69,42,16,True
393,2981,9,2024-01-08T14:15:00,0,Outbound,Follow-Up,No Show,1,,,0,False
394,1299,7,2023-04-28T15:15:00,0,Inbound,Technical Deep Dive,No Show,1,,,0,False
395,4551,9,2023-10-29T10:45:00,52,Inbound,Negotiation,Rescheduled,1,,,0,False
396,4899,9,2024-12-29T15:15:00,1,Outbound,Discovery,Voicemail,1,,,0,False
397,4179,5,2023-12-08T10:30:00,20,Outbound,Follow-Up,Completed,3,0.36,58,19,True
398,4325,13,2024-06-07T15:45:00,19,Outbound,Discovery,Completed,3,0.69,227,7,True
399,1371,8,2024-02-09T10:15:00,,Outbound,Check-In,Completed,7,0.6,148,8,False
400,4383,15,2024-10-22T14:45:00,18,Inbound,Follow-Up,Completed,8,0.75,80,4,True
401,979,8,2024-06-02T08:45:00,21,Outbound,Follow-Up,Rescheduled,1,,,0,False
402,681,10,2021-09-07T11:00:00,34,Outbound,Technical Deep Dive,Completed,5,0.76,153,4,False
403,1560,2,2021-09-19T15:30:00,39,Outbound,Demo,Completed,4,0.65,165,2,True
404,766,6,2024-02-01T11:45:00,22,Outbound,Check-In,Completed,6,0.51,83,13,True
405,4353,6,2021-08-08T15:00:00,0,Outbound,Technical Deep Dive,No Show,1,,,0,False
406,2295,2,2021-03-17T14:30:00,32,Outbound,Follow-Up,Completed,3,0.31,74,20,True
407,4261,1,2024-02-14T12:30:00,57,Inbound,Check-In,Completed,6,0.72,152,8,False
408,3328,11,2024-10-23T10:15:00,41,Outbound,Demo,Completed,4,0.73,160,18,True
409,3682,7,2030-06-15T10:00:00,0,Outbound,QBR,No Show,1,,,0,False
410,1752,12,2022-09-07T14:30:00,35,Outbound,QBR,Completed,3,0.57,219,12,False
411,3826,9,2024-09-02T15:00:00,27,Inbound,Follow-Up,Rescheduled,1,,,0,False
412,4468,1,2022-06-29T14:45:00,40,Outbound,Discovery,Completed,4,0.41,33,18,True
413,1407,10,2023-09-29T13:00:00,18,Inbound,Follow-Up,Completed,2,0.62,160,3,False
414,38,10,2023-12-26T10:30:00,-30,Outbound,QBR,Completed,2,0.53,55,13,True
415,2211,4,2024-05-13T09:15:00,53,Outbound,QBR,Completed,2,0.52,142,14,True
416,2906,4,2024-12-28T10:00:00,40,Outbound,QBR,Completed,8,0.6,112,17,False
417,1702,15,2024-12-24T12:45:00,48,Outbound,Demo,Completed,3,0.56,247,12,False
418,326,7,2024-12-22T16:45:00,44,Outbound,Discovery,Completed,5,0.6,154,6,False
419,4186,7,2022-12-16T13:15:00,18,Outbound,QBR,Completed,6,0.54,300,6,True
420,114,1,2023-08-26T09:15:00,2,Outbound,Technical Deep Dive,Voicemail,1,,,0,False
421,4574,14,2024-11-02T09:00:00,41,Outbound,Check-In,Completed,6,0.54,217,6,True
422,1805,9,2024-12-20T15:00:00,59,Outbound,Follow-Up,Completed,4,0.38,52,14,False
423,1045,14,2024-07-14T12:45:00,17,Outbound,Check-In,Completed,8,0.44,38,7,False
424,1323,8,2023-07-14T14:15:00,51,Outbound,Demo,Completed,5,0.46,171,8,True
425,865,9,2024-12-08T15:30:00,0,Outbound,Demo,No Show,1,,,0,False
426,1948,2,2024-05-14T14:45:00,43,Outbound,Check-In,Completed,3,0.34,225,18,True
427,2331,5,2024-05-22T13:00:00,24,Outbound,Negotiation,Rescheduled,1,,,0,False
428,4767,9,2023-07-01T12:15:00,0,Outbound,QBR,No Show,1,,,0,False
429,2083,8,2024-05-28T11:45:00,50,Outbound,Negotiation,Rescheduled,1,,,0,False
430,7,16,2024-07-31T09:00:00,18,Inbound,Check-In,Completed,2,0.75,50,4,False
431,3191,10,2024-04-13T11:30:00,1,Outbound,Technical Deep Dive,Voicemail,1,,,0,False
432,223,4,2022-11-13T14:30:00,0,Outbound,Negotiation,No Show,1,,,0,False
433,1125,16,2024-12-23T12:45:00,28,Inbound,Follow-Up,Completed,2,0.54,202,13,False
434,4450,16,2024-12-31T11:30:00,24,Outbound,Follow-Up,Rescheduled,1,,,0,False
435,3533,7,2024-10-27T10:15:00,15,Outbound,Demo,Completed,6,0.66,195,18,False
436,2185,7,2023-11-14T12:30:00,55,Outbound,Follow-Up,Rescheduled,1,,,0,False
437,653,11,2024-12-08T10:00:00,47,Inbound,Discovery,Completed,5,0.49,155,18,True
438,3149,8,2024-12-09T09:45:00,29,Outbound,Negotiation,Completed,3,0.5,149,6,False
439,839,8,2030-06-15T10:00:00,38,Inbound,Negotiation,Completed,3,0.52,77,12,False
440,662,5,2021-02-17T08:45:00,0,Outbound,Check-In,No Show,1,,,0,False
441,2351,13,2024-09-10T09:15:00,51,Outbound,Demo,Completed,6,0.66,54,10,False
442,4121,4,2023-07-11T12:15:00,0,Outbound,Check-In,No Show,1,,,0,False
443,4125,4,2023-04-04T12:00:00,25,Outbound,Technical Deep Dive,Completed,8,0.58,166,18,True
444,4599,16,2024-12-15T13:30:00,37,Outbound,Follow-Up,Completed,7,0.46,37,12,True
445,1201,13,2024-12-22T11:15:00,52,Outbound,Negotiation,Completed,6,0.63,82,5,False
446,3490,9,2022-11-07T13:00:00,-59,Inbound,Demo,Rescheduled,1,,,0,False
447,3033,13,2022-09-08T10:30:00,58,Inbound,Technical Deep Dive,Completed,2,0.6,86,9,False
448,4339,10,2024-08-30T14:00:00,20,Outbound,Check-In,Completed,2,0.78,131,10,False
449,1007,4,2021-10-11T08:45:00,59,Outbound,QBR,Completed,2,0.67,87,14,True
450,2383,12,2023-02-10T11:00:00,32,Inbound,Follow-Up,Completed,2,0.49,42,8,False
451,3041,9,2024-12-09T14:30:00,54,Outbound,Discovery,Rescheduled,1,,,0,False
452,2072,11,2024-02-04T13:00:00,41,Outbound,Technical Deep Dive,Completed,2,0.69,195,17,False
453,3206,3,2024-06-06T12:30:00,0,Outbound,Discovery,No Show,1,,,0,False
454,3933,16,2024-12-20T12:00:00,56,Outbound,Negotiation,Rescheduled,1,,,0,False
455,1779,10,2022-11-18T13:30:00,36,Inbound,Check-In,Completed,8,0.57,33,9,False
456,381,10,2024-12-15T15:00:00,54,Inbound,Technical Deep Dive,Completed,3,0.65,189,1,False
457,4788,5,2021-10-14T09:30:00,0,Inbound,Discovery,No Show,1,,,0,False
458,3517,11,2024-12-29T15:15:00,53,Inbound,QBR,Completed,8,0.55,178,2,False
459,2354,4,2024-02-28T15:45:00,0,Outbound,Discovery,No Show,1,,,0,False
460,1169,9,2021-07-10T12:45:00,59,Outbound,Follow-Up,Completed,3,0.47,106,5,False
461,1216,15,2024-12-15T11:30:00,46,Outbound,QBR,Completed,6,0.44,47,3,False
462,1375,13,2024-12-07T10:15:00,45,Outbound,Follow-Up,Completed,4,0.47,44,7,False
463,1422,16,2024-08-18T13:45:00,50,Outbound,Check-In,Completed,6,0.44,227,14,True
464,3582,8,2024-12-21T14:00:00,0,Outbound,Follow-Up,No Show,1,,,0,False
465,4443,7,2024-12-09T08:15:00,42,Inbound,Technical Deep Dive,Completed,3,0.42,84,10,True
466,3471,12,2022-07-16T16:15:00,36,Outbound,Technical Deep Dive,Completed,3,0.65,165,12,True
467,998,6,2023-03-14T13:30:00,56,Outbound,Negotiation,Completed,5,0.58,49,6,True
468,130,15,2024-12-27T16:15:00,-47,Outbound,Follow-Up,Completed,4,0.7,234,15,True
469,4590,11,2024-03-24T09:30:00,34,Outbound,QBR,Completed,4,0.66,166,11,True
470,3584,5,2024-06-04T10:15:00,38,Inbound,Check-In,Completed,4,0.4,195,6,True
471,3688,1,2024-12-06T09:45:00,-41,Outbound,Discovery,Rescheduled,1,,,0,False
472,3185,10,2024-12-08T10:45:00,55,Inbound,Check-In,Completed,3,0.44,237,5,True
473,3153,13,2024-01-10T15:15:00,2,Outbound,Technical Deep Dive,Voicemail,1,,,0,False
474,2072,11,2024-04-01T16:15:00,53,Inbound,Technical Deep Dive,Completed,8,0.49,80,3,False
475,2057,1,2024-10-13T12:30:00,21,Outbound,Follow-Up,Completed,8,0.36,83,9,True
476,3790,1,2023-08-22T15:15:00,18,Outbound,Demo,Completed,2,0.73,125,12,False
477,320,9,2023-09-26T11:00:00,,Outbound,Demo,Completed,6,0.51,185,5,True
478,1540,11,2024-12-21T11:15:00,22,Outbound,Follow-Up,Completed,6,0.45,48,5,True
479,1267,5,2023-08-23T10:15:00,,Outbound,Negotiation,Completed,6,0.51,181,7,True
480,4315,8,2024-08-04T11:15:00,58,Outbound,Negotiation,Completed,2,0.65,192,8,False
481,565,12,2024-12-03T12:45:00,36,Outbound,Technical Deep Dive,Completed,8,0.66,121,11,True
482,4268,7,2021-09-17T15:15:00,18,Inbound,Follow-Up,Completed,7,0.66,104,16,True
483,2363,8,2030-06-15T10:00:00,54,Inbound,Negotiation,Completed,7,0.45,84,13,False
484,3729,9,2022-09-26T10:15:00,36,Inbound,Demo,Completed,2,0.39,162,4,True
485,4361,9,2023-08-06T10:15:00,52,Outbound,Discovery,Completed,2,0.52,229,5,True
486,952,14,2022-04-28T12:15:00,17,Outbound,Discovery,Rescheduled,1,,,0,False
487,1398,5,2024-11-17T10:15:00,57,Outbound,QBR,Completed,5,1.02,111,14,False
488,3519,12,2022-05-14T12:00:00,2,Outbound,Follow-Up,Voicemail,1,,,0,False
489,2877,12,2023-04-19T10:00:00,20,Inbound,Demo,Completed,7,0.67,141,4,False
490,579,16,2024-12-07T12:30:00,29,Outbound,Discovery,Rescheduled,1,,,0,False
491,365,15,2024-12-03T17:45:00,42,Outbound,Technical Deep Dive,Completed,4,0.68,75,7,True
492,4683,11,2024-12-21T16:45:00,30,Outbound,Demo,Completed,2,0.49,78,6,True
493,4524,10,2024-12-04T13:15:00,54,Outbound,QBR,Completed,2,0.65,136,13,False
494,4496,15,2022-04-14T13:15:00,,Inbound,Demo,Completed,2,0.41,132,12,True
495,1609,14,2030-06-15T10:00:00,0,Outbound,Negotiation,No Show,1,,,0,False
496,4962,14,2024-12-08T15:00:00,31,Inbound,Discovery,Completed,3,0.44,221,11,True
497,4577,5,2024-08-30T15:45:00,3,Outbound,Negotiation,Voicemail,1,,,0,False
498,3174,7,2022-09-16T12:00:00,58,Outbound,Demo,Completed,3,0.77,131,14,False
499,4840,2,2024-08-30T13:00:00,60,Outbound,Check-In,Completed,5,0.26,159,24,True
500,940,11,2023-03-03T10:45:00,1,Inbound,Follow-Up,Voicemail,1,,,0,False
501,3598,4,2024-04-10T08:00:00,30,Outbound,QBR,Completed,4,0.39,212,10,False
502,2082,3,2024-02-23T14:15:00,16,Inbound,Demo,Rescheduled,1,,,0,False
503,3755,9,2030-06-15T10:00:00,58,Inbound,Negotiation,Completed,2,0.54,36,6,False
504,4483,10,2024-10-28T13:45:00,54,Outbound,Negotiation,Completed,5,0.4,224,4,False
505,4173,3,2024-06-04T13:00:00,0,Inbound,QBR,No Show,1,,,0,False
506,209,13,2024-12-02T12:45:00,2,Inbound,Technical Deep Dive,Voicemail,1,,,0,False
507,2103,7,2022-10-21T15:15:00,48,Inbound,Check-In,Completed,3,0.44,94,7,False
508,4584,1,2024-12-13T10:00:00,54,Outbound,Negotiation,Completed,2,0.47,177,6,False
509,4376,5,2023-03-03T13:45:00,55,Inbound,Discovery,Completed,8,0.54,267,14,False
510,4756,8,2024-05-15T14:45:00,0,Outbound,Check-In,No Show,1,,,0,False
511,3504,14,2024-06-19T09:15:00,56,Outbound,Negotiation,Completed,2,0.77,36,9,False
512,269,12,2023-03-21T15:15:00,,Inbound,Technical Deep Dive,Rescheduled,1,,,0,False
513,4907,15,2024-08-06T15:30:00,58,Outbound,Follow-Up,Completed,7,0.47,72,15,False
514,198,6,2024-10-04T11:45:00,31,Outbound,QBR,Completed,6,0.55,139,20,True
515,3265,6,2024-09-23T16:30:00,,Outbound,Negotiation,Completed,2,1.21,134,6,True
516,892,11,2024-12-18T12:45:00,51,Outbound,Technical Deep Dive,Completed,7,0.52,103,16,True
517,2476,1,2024-11-21T10:45:00,18,Outbound,Technical Deep Dive,Completed,4,0.69,61,15,False
518,3164,1,2024-11-21T12:45:00,0,Outbound,QBR,No Show,1,,,0,False
519,1900,11,2021-02-20T12:00:00,57,Outbound,Check-In,Completed,2,0.4,39,12,False
520,430,11,2021-04-21T15:15:00,38,Outbound,QBR,Rescheduled,1,,,0,False
521,3661,3,2022-01-30T08:00:00,28,Outbound,Negotiation,Completed,3,0.55,48,10,True
522,3697,2,2030-06-15T10:00:00,45,Outbound,Technical Deep Dive,Completed,8,0.4,143,15,False
523,4344,4,2024-02-21T13:45:00,55,Inbound,Negotiation,Completed,7,0.47,146,11,True
524,805,12,2024-12-01T12:15:00,18,Outbound,Demo,Completed,5,0.57,124,3,True
525,3214,4,2024-11-03T10:45:00,40,Inbound,Negotiation,Completed,3,0.65,163,10,False
526,3800,8,2024-12-15T14:00:00,0,Outbound,QBR,No Show,1,,,0,False
527,1882,7,2024-12-07T13:30:00,25,Outbound,Demo,Completed,7,0.43,96,13,False
528,3305,9,2024-12-15T13:00:00,23,Outbound,Discovery,Completed,6,0.88,213,9,True
529,898,16,2024-10-21T11:00:00,21,Outbound,Discovery,Completed,4,0.68,229,10,False
530,2180,10,2024-09-01T15:15:00,34,Outbound,Discovery,Completed,8,0.58,240,8,False
531,3924,15,2024-12-14T12:45:00,56,Outbound,Negotiation,Completed,8,0.66,225,8,True
532,2329,3,2024-08-24T11:00:00,23,Outbound,Discovery,Completed,3,0.39,148,25,True
533,976,5,2024-12-28T15:15:00,25,Outbound,Demo,Rescheduled,1,,,0,False
534,1872,10,2021-07-25T13:15:00,44,Outbound,QBR,Rescheduled,1,,,0,False
535,286,1,2030-06-15T10:00:00,41,Outbound,Demo,Completed,6,0.41,160,20,False
536,633,10,2024-09-29T13:30:00,18,Outbound,Technical Deep Dive,Completed,8,0.72,160,13,True
537,4552,9,2024-10-20T11:00:00,3,Outbound,Negotiation,Voicemail,1,,,0,False
538,2163,11,2022-10-25T16:30:00,27,Outbound,QBR,Rescheduled,1,,,0,False
539,4671,15,2024-10-30T14:30:00,47,Inbound,Follow-Up,Completed,5,0.47,184,16,True
540,1299,7,2023-06-09T11:45:00,29,Outbound,QBR,Completed,2,0.38,101,9,True
541,2230,6,2023-12-21T15:00:00,0,Outbound,Discovery,No Show,1,,,0,False
542,1696,6,2024-12-03T14:00:00,38,Inbound,QBR,Completed,5,0.69,86,13,False
543,2394,2,2024-11-03T10:45:00,29,Outbound,Check-In,Completed,3,0.4,206,14,True
544,4797,2,2024-12-03T10:30:00,2,Inbound,Technical Deep Dive,Voicemail,1,,,0,False
545,1169,9,2021-06-07T15:30:00,15,Outbound,Negotiation,Completed,2,0.53,33,3,False
546,1654,1,2023-04-04T14:45:00,2,Outbound,Negotiation,Voicemail,1,,,0,False
547,3161,13,2024-10-13T17:45:00,48,Outbound,QBR,Completed,8,0.45,147,11,True
548,4651,10,2023-07-01T15:15:00,25,Outbound,Technical Deep Dive,Completed,2,0.53,49,17,True
549,1794,9,2021-05-17T12:15:00,23,Inbound,Technical Deep Dive,Completed,4,0.41,196,9,True
550,4196,9,2024-06-30T12:00:00,51,Outbound,Demo,Completed,7,0.46,127,6,True
551,119,13,2024-10-01T13:30:00,16,Outbound,Follow-Up,Completed,5,0.47,238,12,False
552,1403,2,2024-07-02T15:15:00,18,Outbound,Check-In,Completed,7,0.62,210,21,False
553,4449,7,2024-12-04T11:45:00,3,Outbound,Discovery,Voicemail,1,,,0,False
554,4299,6,2024-10-08T08:15:00,47,Outbound,Demo,Completed,6,0.59,90,9,True
555,4082,6,2023-05-20T13:00:00,40,Inbound,Negotiation,Completed,2,0.54,178,11,True
556,358,11,2023-12-17T12:30:00,60,Outbound,Check-In,Completed,7,0.56,207,12,True
557,2543,16,2024-09-05T15:15:00,55,Outbound,Follow-Up,Completed,8,0.67,52,5,False
558,2973,14,2023-11-15T11:15:00,35,Outbound,Technical Deep Dive,Completed,7,0.63,196,13,True
559,1168,13,2024-06-02T14:30:00,42,Outbound,Discovery,Rescheduled,1,,,0,False
