activity_id,lead_id,campaign_id,activity_type,activity_date,utm_source
510,1014,78,Email Open,2022-04-16T06:35:00,
511,3381,164,Email Open,2030-03-15T14:30:00,
512,1336,184,Email Open,2020-03-17T00:23:00,
513,4984,80,Email Click,2021-06-27T06:46:00,
514,5742,130,Form Fill,2023-12-24T11:59:00,facebook
515,6377,178,Email Click,2020-04-02T00:44:00,
516,3513,166,,2023-01-02T09:37:00,direct
517,7083,10,Email Open,2021-07-21T19:24:00,
518,3279,200,Email Open,2021-04-11T18:38:00,
519,8,120,Content Download,2020-04-16T19:59:00,
520,605,102,Content Download,2023-01-18T10:54:00,
521,147,27,Email Bounce,2022-04-01T17:56:00,
522,1793,23,Email Click,2024-02-18T23:01:00,
523,7783,73,Page Visit,2021-09-13T04:44:00,direct
524,4091,98,Webinar Registration,2020-03-12T19:08:00,
525,3801,99,Email Click,2022-03-20T19:59:00,
526,1624,31,Ad Click,2024-04-24T11:49:00,google
527,6950,133,Email Bounce,2021-05-12T06:42:00,
528,6336,75,Page Visit,2023-03-17T11:58:00,linkedin
529,811,135,Email Open,2022-03-30T08:40:00,
530,2882,171,Email Open,2030-03-15T14:30:00,
531,7840,69,Content Download,2030-03-15T14:30:00,
532,6780,166,Page Visit,2023-02-20T00:25:00,google
533,5894,,Email Click,2022-04-20T03:42:00,
534,3940,162,Unsubscribe,2020-04-24T07:24:00,
535,7417,5,Webinar Registration,2024-07-04T02:28:00,
536,7631,42,Content Download,2020-03-23T11:36:00,
537,5972,79,Ad Click,2023-10-01T12:58:00,twitter
538,415,155,Content Download,2022-06-05T06:45:00,
539,7626,171,Email Click,2023-05-15T09:34:00,
540,2792,111,Content Download,2022-01-04T10:44:00,
541,5021,196,Email Click,2022-03-15T17:26:00,
542,5093,6,Webinar Registration,2024-12-15T00:00:00,
543,5544,177,Email Open,2021-11-06T21:08:00,
544,4064,60,Email Click,2020-03-08T01:39:00,
545,538,105,Email Bounce,2020-04-04T23:29:00,
546,4667,58,Email Open,2022-04-10T08:20:00,
547,3952,62,Ad Click,2021-06-05T09:22:00,referral
548,1478,41,Webinar Attended,2022-08-08T22:59:00,
549,85,81,Page Visit,2021-04-17T23:38:00,
550,3149,186,Page Visit,2020-03-31T11:13:00,google
551,6609,22,Ad Click,2024-11-07T07:12:00,
552,248,65,Email Open,2021-12-08T20:59:00,
553,4738,108,Email Open,2024-12-24T00:00:00,
554,4733,90,Webinar Registration,2024-06-25T02:43:00,
555,6899,141,Content Download,2024-02-21T17:06:00,
556,6650,45,Form Fill,2022-07-30T01:56:00,google
557,6671,36,Unsubscribe,2020-03-06T12:28:00,
558,317,17,Ad Click,2023-12-06T15:47:00,google
559,1352,68,Ad Click,2024-10-24T20:55:00,
560,4365,165,Form Fill,2024-02-14T12:30:00,twitter
561,1318,160,Webinar Attended,2023-08-30T18:57:00,
562,2294,5,Form Fill,2030-03-15T14:30:00,facebook
563,5918,188,Webinar Registration,2021-12-23T23:37:00,
564,2081,44,Webinar Registration,2022-02-04T23:02:00,
565,2540,183,Content Download,2020-08-08T22:01:00,
566,2182,39,Form Fill,2021-04-14T16:28:00,
567,1462,162,Ad Click,2020-04-23T00:59:00,twitter
568,1872,57,Page Visit,2020-10-20T17:13:00,twitter
569,2117,70,Email Open,2022-12-20T06:34:00,
570,2095,172,Email Open,2024-02-18T16:41:00,
571,5490,72,,2020-03-12T15:04:00,
572,5916,39,Ad Click,2021-04-14T13:29:00,
573,3962,23,Form Fill,2024-01-25T16:10:00,linkedin
574,1661,134,Form Fill,2023-11-13T14:56:00,facebook
575,2850,158,Form Fill,2020-12-18T04:13:00,facebook
576,3076,113,Webinar Registration,2022-10-20T23:38:00,
577,7051,117,Email Click,2020-07-08T04:25:00,
578,1390,2,Email Open,2020-01-16T22:47:00,
579,1816,123,Email Open,2022-01-31T18:39:00,
580,3235,19,Ad Click,2020-02-07T02:24:00,linkedin
581,3428,53,Form Fill,2024-12-15T00:00:00,referral
582,1724,174,Content Download,2021-04-19T16:32:00,
583,667,33,Form Fill,2020-08-02T19:07:00,linkedin
584,6425,185,Webinar Attended,2022-09-04T02:54:00,
585,7314,59,Page Visit,2022-09-23T16:28:00,
586,614,26,Email Open,2024-11-19T08:58:00,
587,4075,145,Webinar Attended,2021-01-07T20:26:00,
588,5881,143,Email Click,2021-02-19T02:15:00,
589,3682,15,Webinar Registration,2024-10-06T22:43:00,
590,1732,59,Email Open,2022-09-26T23:13:00,
591,7790,119,Webinar Registration,2024-10-26T08:56:00,
592,1011,135,Email Bounce,2022-02-15T15:59:00,
593,4103,50,Email Open,2020-04-30T07:17:00,
594,6163,75,,2023-04-25T02:48:00,
595,1481,194,Content Download,2023-02-11T19:00:00,
596,7599,75,Unsubscribe,2023-03-08T16:59:00,
597,5908,177,Email Click,2021-11-23T07:43:00,
598,5659,49,Email Open,2024-01-04T19:32:00,
599,3451,56,Form Fill,2024-09-29T08:59:00,
600,3819,90,Email Open,2030-03-15T14:30:00,
601,3808,163,Page Visit,2022-06-11T20:01:00,twitter
602,336,12,,2023-03-27T02:08:00,
603,5243,133,Email Open,2021-05-23T08:33:00,
604,5036,190,Webinar Registration,2020-03-21T04:50:00,
605,5667,75,Ad Click,2023-04-25T21:08:00,twitter
606,4893,84,Ad Click,2020-03-03T07:48:00,direct
607,1390,,Email Open,2021-05-07T19:52:00,
608,3768,,Email Bounce,2023-06-20T19:53:00,
609,7282,166,Form Fill,2023-02-01T08:44:00,direct
610,4871,196,Email Bounce,2022-03-30T02:52:00,
611,4299,165,Email Open,2024-02-23T03:00:00,
612,287,123,,2022-02-25T19:32:00,
613,7148,199,Ad Click,2021-07-21T15:45:00,twitter
614,4714,20,Email Bounce,2023-11-25T16:19:00,
615,4787,179,Email Open,2020-09-29T10:51:00,
616,1212,22,Unsubscribe,2024-12-27T11:13:00,
617,4344,74,Unsubscribe,2024-05-25T02:57:00,
618,4473,99,Content Download,2022-03-20T01:08:00,
619,3364,17,Ad Click,2023-11-29T03:08:00,twitter
620,4998,34,Email Bounce,2020-02-27T05:33:00,
621,6442,197,Form Fill,2024-08-16T01:03:00,twitter
622,3643,,Ad Click,2023-09-07T00:39:00,google
623,3817,69,Email Open,2023-04-29T11:58:00,
624,6944,9,Email Open,2021-07-01T23:31:00,
625,486,81,Webinar Registration,2021-04-12T10:12:00,
626,1366,12,Email Open,2023-03-11T15:15:00,
627,946,14,Ad Click,2023-06-12T05:44:00,google
628,959,28,Ad Click,2022-11-07T18:59:00,
629,2264,146,Form Fill,2021-01-16T23:56:00,direct
630,2546,131,Form Fill,2021-01-12T23:29:00,facebook
631,3120,121,Ad Click,2024-01-14T00:08:00,linkedin
632,6930,118,Ad Click,2024-04-17T22:15:00,linkedin
633,3691,121,,2023-12-19T02:13:00,
634,5214,158,Content Download,2020-12-16T08:12:00,
635,6791,60,Email Open,2020-03-19T01:55:00,
636,4534,32,Webinar Attended,2023-05-09T02:39:00,
637,3162,176,Content Download,2023-10-23T12:55:00,
638,2482,80,Ad Click,2021-07-19T12:03:00,facebook
639,2068,50,Form Fill,2020-04-23T20:17:00,twitter
640,748,102,Ad Click,2023-02-14T01:28:00,linkedin
641,918,165,Email Open,2024-02-14T06:35:00,
642,3367,50,Webinar Registration,2020-05-02T14:39:00,
643,6309,194,Content Download,2023-02-15T05:54:00,
644,3961,87,Ad Click,2021-09-26T08:39:00,referral
645,2099,199,Page Visit,2021-09-12T10:40:00,twitter
646,3143,141,,2024-01-12T22:27:00,
647,7529,186,Email Open,2020-03-26T22:30:00,
648,7124,157,Form Fill,2021-10-10T08:04:00,linkedin
649,6806,84,Webinar Attended,2020-03-04T04:40:00,
650,1133,30,Webinar Attended,2020-03-10T02:42:00,
651,333,122,Email Open,2021-09-28T19:56:00,
652,3268,44,Page Visit,2030-03-15T14:30:00,direct
653,6104,34,Unsubscribe,2020-02-04T19:42:00,
654,3127,125,Unsubscribe,2023-07-16T05:08:00,
655,2002,33,Email Open,2020-08-27T23:19:00,
656,1269,48,Form Fill,2023-09-04T20:07:00,linkedin
657,827,68,Email Open,2024-10-03T15:53:00,
658,4943,156,Content Download,2021-07-20T02:20:00,
659,6286,152,Email Bounce,2021-01-14T11:01:00,
660,5066,23,Ad Click,2024-02-28T19:41:00,twitter
661,7988,92,Webinar Registration,2022-10-08T07:06:00,
662,921,154,Email Open,2024-12-13T23:41:00,
663,1440,145,Email Open,2021-01-13T05:59:00,
664,5141,154,Content Download,2024-12-15T06:46:00,
665,3951,129,Email Open,2020-07-07T14:05:00,
666,7226,145,,2021-01-04T16:14:00,
667,2403,113,Email Open,2022-11-07T03:23:00,
668,7108,70,Webinar Attended,2023-01-05T02:38:00,
669,2803,179,Form Fill,2020-09-22T11:29:00,twitter
670,4509,175,Email Bounce,2022-06-02T11:02:00,
671,4747,164,Webinar Registration,2021-09-21T10:01:00,
672,7076,160,Form Fill,2023-08-18T20:32:00,google
673,3007,57,Email Open,2020-10-13T00:42:00,
674,1193,47,Email Open,2030-03-15T14:30:00,
675,6720,,Content Download,2024-09-20T17:44:00,
676,7226,49,Email Open,2024-02-18T14:42:00,
677,1825,76,Email Open,2023-05-26T16:13:00,
678,2379,83,Page Visit,2023-02-09T06:40:00,google
679,887,153,Email Open,2024-11-04T17:27:00,
680,5316,144,Content Download,2020-06-02T02:15:00,
681,6382,116,Page Visit,2020-11-28T12:31:00,linkedin
682,6176,133,Ad Click,2021-05-13T05:57:00,twitter
683,6296,52,Webinar Registration,2021-09-24T15:37:00,
684,5787,103,Content Download,2024-03-07T01:13:00,
685,5355,188,Email Open,2022-01-15T20:37:00,
686,4510,64,Content Download,2023-05-27T10:28:00,
687,176,83,Webinar Registration,2023-01-20T18:16:00,
688,3154,85,Form Fill,2023-09-30T07:34:00,facebook
689,1311,35,Email Open,2021-11-09T12:06:00,
690,4849,174,Page Visit,2021-03-04T09:26:00,facebook
691,7213,175,Form Fill,2022-08-04T02:34:00,twitter
692,7049,124,Webinar Registration,2021-08-30T12:02:00,
693,973,185,Page Visit,2022-08-06T12:59:00,referral
694,4893,50,Email Open,2020-04-13T00:17:00,
695,701,51,Email Open,2030-03-15T14:30:00,
696,5273,101,Email Open,2023-09-06T01:31:00,
697,3022,69,Email Click,2023-04-10T11:33:00,
698,3609,159,,2023-11-09T14:58:00,
699,4500,6,Email Open,2024-11-17T03:46:00,
700,1987,86,Page Visit,2023-12-04T06:36:00,linkedin
701,547,96,Page Visit,2020-10-02T04:47:00,linkedin
702,7264,128,Email Bounce,2021-05-26T23:08:00,
703,1838,11,Ad Click,2024-07-12T17:20:00,referral
704,4432,29,Email Open,2020-07-22T08:10:00,
705,5745,123,Unsubscribe,2022-02-09T07:43:00,
706,4538,117,Webinar Attended,2020-07-07T09:18:00,
707,6534,54,Form Fill,2020-07-25T21:46:00,google
708,6821,156,Email Bounce,2021-07-13T09:28:00,
709,3955,110,Ad Click,2020-07-09T15:20:00,facebook
710,5231,68,Form Fill,2024-10-11T07:01:00,google
711,2913,141,Page Visit,2023-11-29T04:46:00,referral
712,5027,165,Form Fill,2024-02-01T03:44:00,referral
713,1519,129,Page Visit,2020-07-11T20:43:00,referral
714,5499,65,Email Click,2021-12-04T17:29:00,
715,783,52,Form Fill,2021-09-24T18:37:00,direct
716,3734,84,Content Download,2020-03-03T13:12:00,
717,3802,180,Content Download,2024-05-16T01:10:00,
718,4837,76,Email Open,2023-06-01T03:05:00,
719,7247,90,Email Open,2024-06-20T07:39:00,
720,1963,148,Email Click,2024-04-19T18:55:00,
721,7740,184,Email Open,2020-03-31T14:19:00,
722,408,144,Webinar Attended,2020-06-09T20:57:00,
723,1812,75,Email Click,2023-03-12T22:51:00,
724,5884,109,Webinar Attended,2020-02-23T04:54:00,
725,2746,15,Form Fill,2024-10-10T01:10:00,facebook
726,2196,50,Form Fill,2020-04-21T20:30:00,referral
727,6294,31,Form Fill,2024-04-03T07:49:00,linkedin
728,701,143,Email Open,2021-03-11T14:22:00,
729,5857,128,Page Visit,2021-08-16T12:23:00,direct
730,6050,32,Form Fill,2023-04-22T15:58:00,linkedin
731,4951,78,Email Click,2022-04-19T03:12:00,
732,3170,189,Webinar Registration,2024-08-02T20:50:00,
733,1842,114,Email Open,2024-07-20T02:51:00,
734,525,178,Email Open,2020-05-11T05:35:00,
735,262,192,Form Fill,2023-05-15T09:02:00,facebook
736,3862,69,Email Bounce,2023-05-02T18:41:00,
737,477,16,Email Open,2024-11-22T18:49:00,
738,6564,136,Unsubscribe,2024-09-23T15:42:00,
739,7567,116,Ad Click,2020-12-08T10:49:00,twitter
740,4374,174,Content Download,2021-02-24T22:50:00,
741,1772,148,Email Open,2024-04-26T19:06:00,
742,1890,169,Email Click,2021-11-04T07:58:00,
743,622,168,Ad Click,2023-04-12T00:13:00,google
744,2633,112,Page Visit,2023-08-10T21:35:00,referral
745,4314,144,Email Open,2020-06-15T21:14:00,
746,2179,176,Email Click,2023-09-23T01:20:00,
747,346,63,Form Fill,2021-10-17T18:44:00,
748,4317,148,Ad Click,2024-04-10T13:57:00,facebook
749,7996,104,Webinar Registration,2024-04-08T08:59:00,
750,3072,87,Page Visit,2021-10-02T16:18:00,
751,1030,132,Page Visit,2024-01-02T03:24:00,twitter
752,4032,88,Email Open,2023-09-18T18:24:00,
753,2350,88,Email Click,2023-09-04T17:18:00,
754,6562,142,Email Open,2021-03-06T23:10:00,
755,3368,95,Email Open,2021-07-17T10:00:00,
756,5681,168,Content Download,2023-04-13T07:20:00,
757,6861,146,Email Click,2021-01-08T09:56:00,
758,558,86,Content Download,2023-12-20T19:06:00,
759,5371,55,Email Bounce,2024-07-21T01:33:00,
760,5962,160,Email Open,2023-08-25T22:59:00,
761,7676,73,Email Open,2021-08-18T04:32:00,
762,3093,49,Webinar Registration,2024-03-26T21:05:00,
763,2655,91,Email Click,2023-05-31T12:24:00,
764,634,47,Page Visit,2023-12-08T09:02:00,
765,269,,Email Open,2020-03-20T18:38:00,
766,6840,105,Page Visit,2020-04-07T22:35:00,
767,6724,133,Email Open,2021-06-19T18:53:00,
768,3598,129,Unsubscribe,2020-07-14T17:14:00,
769,5683,,Email Open,2020-07-21T07:51:00,
770,1482,193,Form Fill,2022-03-14T08:36:00,referral
771,6459,121,Webinar Registration,2023-11-09T19:44:00,
772,4517,66,Email Open,2021-02-23T21:36:00,
773,1215,140,Page Visit,2021-01-12T03:16:00,linkedin
774,6910,67,Page Visit,2020-11-06T23:59:00,facebook
775,862,81,Email Open,2021-04-13T15:20:00,
776,3129,195,Webinar Attended,2021-11-29T17:45:00,
777,5851,112,Email Click,2023-06-17T20:35:00,
778,4735,,Email Bounce,2020-08-23T10:38:00,
779,5674,182,Unsubscribe,2022-03-15T00:19:00,
780,1499,66,,2021-03-09T17:47:00,direct
781,3666,99,Page Visit,2022-05-14T11:45:00,facebook
782,7918,191,Email Open,2023-09-08T08:41:00,
783,2346,124,Email Open,2021-07-10T21:05:00,
784,1146,141,Content Download,2023-12-24T23:51:00,
785,4610,153,Email Open,2024-10-29T20:44:00,
786,1233,182,Email Open,2022-03-28T13:26:00,
787,57,115,Content Download,2020-01-26T06:21:00,
788,5840,178,Email Open,2020-03-18T23:59:00,
789,5718,89,Content Download,2023-08-20T08:07:00,
790,5021,113,Ad Click,2022-11-14T11:07:00,google
791,2455,71,,2020-03-26T01:55:00,direct
792,6307,29,Form Fill,2020-06-30T09:35:00,google
793,6073,62,Email Click,2021-06-05T15:02:00,
794,6845,62,Form Fill,2021-06-14T19:26:00,
795,2826,87,Email Click,2021-09-30T08:37:00,
796,1029,77,Ad Click,2021-03-05T12:39:00,direct
797,4753,174,Email Click,2021-02-26T22:04:00,
798,3735,124,Page Visit,2021-09-05T11:41:00,direct
799,3628,35,Page Visit,2021-11-17T03:06:00,google
800,1468,74,Email Open,2024-06-02T23:06:00,
801,4166,47,Ad Click,2023-10-11T14:54:00,referral
802,7928,173,Email Open,2023-06-26T07:05:00,
803,5338,2,Page Visit,2020-02-06T14:47:00,
804,2313,55,Email Open,2024-07-16T06:47:00,
805,2476,163,Email Open,2022-05-17T13:49:00,
806,4764,198,Email Open,2020-04-03T05:15:00,
807,3643,,Form Fill,2022-04-13T03:04:00,direct
808,3290,15,Ad Click,2024-11-25T16:57:00,google
809,4271,124,Form Fill,2021-07-10T08:53:00,linkedin
810,3000,99,Email Open,2022-05-12T20:50:00,
811,4505,30,Ad Click,2020-01-30T10:56:00,facebook
812,4865,17,Email Open,2023-11-28T22:57:00,
813,7033,85,Email Open,2023-09-29T20:26:00,
814,7488,162,Email Open,2020-04-17T08:31:00,
815,5223,200,Page Visit,2021-04-03T04:43:00,linkedin
816,7944,67,Ad Click,2020-11-08T08:57:00,direct
817,2494,162,Page Visit,2020-04-24T06:16:00,facebook
818,4140,91,Email Open,2023-06-11T01:32:00,
819,4124,50,Form Fill,2020-04-25T19:58:00,twitter
820,1068,108,Page Visit,2024-12-23T00:00:00,google
821,3337,164,Email Open,2021-09-26T02:40:00,
822,7351,61,Email Open,2021-03-10T00:19:00,
823,6542,183,Webinar Registration,2020-08-16T17:52:00,
824,7845,193,Form Fill,2022-04-04T19:31:00,twitter
825,1960,3,Email Open,2022-02-03T23:05:00,
826,6849,144,Form Fill,2020-06-03T05:21:00,facebook
827,7666,29,Content Download,2020-05-31T17:48:00,
828,1109,125,Content Download,2023-09-07T18:11:00,
829,6527,114,Unsubscribe,2024-06-12T16:27:00,
830,1769,126,Ad Click,2021-05-05T23:27:00,facebook
831,402,90,Webinar Attended,2024-06-18T02:39:00,
832,4454,39,Ad Click,2021-04-30T03:11:00,linkedin
833,1585,146,Email Open,2020-12-20T03:55:00,
834,5679,119,Email Click,2024-09-09T16:48:00,
835,2918,38,Ad Click,2023-03-08T16:19:00,twitter
836,828,,Webinar Registration,2024-04-11T04:48:00,
837,4085,6,Form Fill,2024-11-20T06:30:00,direct
838,5823,69,Webinar Attended,2023-05-04T15:13:00,
839,3937,23,Page Visit,2023-12-20T18:48:00,twitter
840,664,64,Ad Click,2023-06-30T10:44:00,google
841,3673,199,Content Download,2021-07-31T23:40:00,
842,1869,111,Form Fill,2022-04-21T04:28:00,linkedin
843,2706,66,Email Open,2021-03-28T12:25:00,
844,311,29,Form Fill,2020-05-12T11:50:00,linkedin
845,2869,200,Content Download,2021-04-10T00:20:00,
846,4560,6,Webinar Attended,2024-11-23T21:07:00,
847,5944,73,Form Fill,2021-08-12T08:17:00,linkedin
848,5869,111,Email Open,2022-04-07T18:21:00,
849,3120,9,Ad Click,2021-05-02T23:34:00,twitter
850,5210,97,Ad Click,2030-03-15T14:30:00,twitter
851,5308,79,Webinar Attended,2023-09-27T22:01:00,
852,7367,177,Page Visit,2021-11-08T22:32:00,
853,3388,133,Webinar Registration,2021-07-07T17:40:00,
854,6705,13,Form Fill,2024-03-25T23:47:00,direct
855,2718,192,Email Bounce,2023-07-19T23:08:00,
856,7725,80,Email Open,2021-07-05T17:16:00,
857,2324,112,Ad Click,2023-08-05T00:17:00,
858,3425,128,Webinar Registration,2021-07-15T22:24:00,
859,5461,82,Email Click,2020-05-17T04:56:00,
860,4527,122,Email Open,2021-10-04T19:02:00,
861,7644,148,Form Fill,2024-04-12T12:43:00,
862,2157,190,Email Click,2020-04-03T08:35:00,
863,1541,196,,2022-03-27T16:00:00,referral
864,4153,63,Email Open,2021-10-06T10:23:00,
865,7836,146,Content Download,2020-12-22T14:57:00,
866,7198,96,Webinar Registration,2020-09-20T13:42:00,
867,100,89,Email Click,2030-03-15T14:30:00,
868,2970,32,Form Fill,2023-05-06T21:34:00,
869,3078,,Webinar Registration,2020-02-07T05:17:00,
870,7456,123,Email Open,2022-01-30T04:24:00,
871,5369,90,Email Open,2024-06-19T04:12:00,
872,5411,115,Email Click,2020-01-20T09:06:00,
873,3775,25,Ad Click,2020-08-22T05:18:00,facebook
874,4902,168,Email Bounce,2023-04-09T14:24:00,
875,6848,128,Email Click,2021-05-24T18:12:00,
876,5293,16,Webinar Registration,2024-11-26T22:43:00,
877,2066,28,Form Fill,2022-11-16T13:47:00,linkedin
878,6245,56,Email Open,2024-09-27T07:49:00,
879,31,96,Email Open,2020-10-21T06:56:00,
880,4418,150,Form Fill,2020-04-13T10:00:00,
881,639,164,,2021-09-28T17:16:00,
882,3796,135,Form Fill,2022-02-21T12:19:00,referral
883,82,45,Email Click,2022-08-01T01:40:00,
884,2158,27,Form Fill,2022-03-23T18:48:00,google
885,2939,164,Form Fill,2021-09-25T14:02:00,facebook
886,7622,190,Webinar Attended,2020-04-12T00:31:00,
887,890,112,Form Fill,2023-08-15T17:46:00,linkedin
888,6328,168,Ad Click,2023-04-13T14:44:00,google
889,2681,11,Email Open,2024-07-08T04:23:00,
890,347,179,Content Download,2020-09-19T20:24:00,
891,2282,111,Form Fill,2022-03-17T05:42:00,linkedin
892,5966,20,Email Click,2023-11-01T03:29:00,
893,1394,193,Email Open,2022-02-18T15:59:00,
894,7693,82,Email Open,2020-05-16T15:12:00,
895,4379,11,Email Click,2024-05-04T16:53:00,
896,5911,30,Email Open,2020-02-02T17:28:00,
897,3446,139,Unsubscribe,2024-10-12T15:32:00,
898,2883,98,Page Visit,2020-03-30T13:11:00,direct
899,4687,40,Webinar Registration,2021-05-30T03:21:00,
900,7643,93,Page Visit,2024-06-09T14:54:00,direct
901,3648,36,Form Fill,2020-02-18T06:41:00,linkedin
902,3780,114,Email Open,2024-06-27T00:59:00,
903,7009,195,Form Fill,2021-11-26T06:21:00,google
904,6963,56,Email Click,2024-10-09T14:29:00,
905,1055,44,Page Visit,2022-02-02T03:47:00,linkedin
906,4924,94,Unsubscribe,2020-10-14T22:51:00,
907,1732,15,Email Open,2024-11-19T15:03:00,
908,4639,1,Page Visit,2024-10-02T19:11:00,
909,6004,13,Ad Click,2024-05-27T19:05:00,
910,696,98,Webinar Registration,2020-03-21T18:29:00,
911,2701,117,Form Fill,2020-07-27T04:40:00,twitter
912,4696,9,Form Fill,2021-06-01T19:17:00,
913,7533,162,Email Bounce,2020-04-14T09:44:00,
914,5146,166,Form Fill,2022-12-26T21:15:00,referral
915,6938,181,Email Open,2020-05-06T05:40:00,
916,2640,17,Ad Click,2023-11-20T01:46:00,direct
917,163,134,Email Open,2023-10-12T14:04:00,
918,7603,74,Webinar Attended,2024-06-04T10:16:00,
919,7450,,Webinar Registration,2021-11-09T10:11:00,
920,3673,165,Email Open,2024-02-17T19:51:00,
921,3193,2,Page Visit,2020-01-24T05:29:00,twitter
922,1607,160,Form Fill,2023-08-24T20:21:00,referral
923,7017,52,Email Open,2021-09-22T03:42:00,
924,557,174,Webinar Registration,2021-02-07T22:18:00,
925,181,156,Email Open,2021-08-11T00:55:00,
926,3802,,Page Visit,2020-01-26T08:51:00,facebook
927,5124,121,Email Click,2024-01-26T06:08:00,
